Rank,Mark,WIND,Competitor,DOB,Unnamed: 5,Pos,Unnamed: 7,Venue,Date,Results Score,Age_category,Event
3038,6.78,+1.7,Darya KLISHINA,15 JAN 1991,RUS,1,,"Olympiastadion, Stockholm (SWE)",06 AUG 2010,1169,senior,long jump
3038,6.78,-1.9,Brittney REESE,09 SEP 1986,USA,,,Luzern (SUI),08 AUG 2010,1180,senior,long jump
3038,6.78,+3.7,Teresa DOBIJA,09 OCT 1982,POL,1,,Miedzyzdroje (POL),17 AUG 2010,1147,senior,long jump
3038,6.78,+4.7,Funmi JIMOH,29 MAY 1984,USA,1,,Dakar (SEN),28 MAY 2011,1141,senior,long jump
3038,6.78,+1.3,Éloyse LESUEUR-AYMONIN,15 JUL 1988,FRA,1,,Pierre Bénite (FRA),10 JUN 2011,1169,senior,long jump
3038,6.78,+1.5,Blessing OKAGBARE,09 OCT 1988,NGR,1,,Calabar (NGR),25 JUN 2011,1169,senior,long jump
3038,6.78,+2.7,Naide GOMES,20 NOV 1979,POR,2,,Bad Langensalza (GER),02 JUL 2011,1153,senior,long jump
3038,6.78,+0.3,Viktoriya RYBALKO,26 OCT 1982,UKR,2,,"Meteor, Zhukovskiy (RUS)",03 JUL 2011,1169,senior,long jump
3038,6.78,+0.6,Janay DELOACH,12 OCT 1985,USA,1,,"Alexander Stadium, Birmingham (GBR)",10 JUL 2011,1169,senior,long jump
3038,6.78,+0.4,Lyudmila KOLCHANOVA,01 OCT 1979,RUS,4,,Cheboksary (RUS),22 JUL 2011,1169,senior,long jump
3038,6.78,-0.6,Teresa DOBIJA,09 OCT 1982,POL,1,,Bialogard (POL),03 AUG 2011,1172,senior,long jump
3038,6.78,+0.8,Bianca KAPPLER,08 AUG 1977,GER,2,,Mannheim (GER),13 AUG 2011,1169,senior,long jump
3038,6.78,0.0,Tori BOWIE,27 AUG 1990,USA,1,,"New Orleans, LA (USA)",13 MAY 2012,1169,senior,long jump
3038,6.78,+0.6,Constance EZUGHA,15 MAY 1991,USA,q1,,"Austin, TX (USA)",24 MAY 2012,1169,senior,long jump
3038,6.78,+0.8,Janay DELOACH,12 OCT 1985,USA,2,,"Bislett Stadion, Oslo (NOR)",07 JUN 2012,1169,senior,long jump
3038,6.78,+4.3,Chanice PORTER,25 MAY 1994,JAM,1,,Kingston (JAM),16 JUN 2012,1144,senior,long jump
3038,6.78,,Shara PROCTOR,16 SEP 1988,GBR,1,,"National Indoor Arena, Birmingham (GBR) (i)",16 FEB 2013,1169,senior,long jump
3038,6.78,+1.9,Éloyse LESUEUR-AYMONIN,15 JUL 1988,FRA,6,,"Stadio Olimpico, Roma (ITA)",06 JUN 2013,1169,senior,long jump
3038,6.78,+1.8,Maryna BEKH-ROMANCHUK,18 JUL 1995,UKR,1,,Yalta (UKR),06 JUN 2013,1169,senior,long jump
3038,6.78,+1.7,Sosthene MOGUENARA-TAROUM,17 OCT 1989,GER,1,,Bad Langensalza (GER),15 JUN 2013,1169,senior,long jump
3038,6.78,-0.7,Tianna BARTOLETTA,30 AUG 1985,USA,2,,Tokyo (JPN),11 MAY 2014,1173,senior,long jump
3038,6.78,+1.3,Shara PROCTOR,16 SEP 1988,GBR,2,,"Bislett Stadion, Oslo (NOR)",11 JUN 2014,1169,senior,long jump
3038,6.78,-0.6,Ivana ŠPANOVIĆ,10 MAY 1990,SRB,3,,"Stade de France, Paris-St-Denis (FRA)",05 JUL 2014,1172,senior,long jump
3038,6.78,+0.2,Maria del Mar JOVER,21 APR 1988,ESP,1,,Monachil (ESP),09 JUL 2014,1169,senior,long jump
3038,6.78,0.0,Dafne SCHIPPERS,15 JUN 1992,NED,1,,Amsterdam (NED),26 JUL 2014,1169,senior,long jump
3038,6.78,,Christabel NETTEY,02 JUN 1991,CAN,1f1,,"Albuquerque, NM (USA) (i)",24 JAN 2015,1169,senior,long jump
3038,6.78,,Ivana ŠPANOVIĆ,10 MAY 1990,SRB,1,,Novi Sad (SRB) (i),07 FEB 2015,1169,senior,long jump
3038,6.78,+1.5,Nastassia MIRONCHYK-IVANOVA,13 APR 1989,BLR,1,,Minsk (BLR),06 JUN 2015,1169,senior,long jump
3038,6.78,+3.8,Florentina Costina MARINCU,08 APR 1996,ROU,1,,"Ekängens Friidrottsarena, Eskilstuna (SWE)",19 JUL 2015,1147,senior,long jump
3038,6.78,+1.5,Maria del Mar JOVER,21 APR 1988,ESP,1,,Monachil (ESP),08 AUG 2015,1169,senior,long jump
3038,6.78,+1.9,Khaddi SAGNIA,20 APR 1994,SWE,1,,Söderhamn (SWE),09 AUG 2015,1169,senior,long jump
3038,6.78,+1.3,Khaddi SAGNIA,20 APR 1994,SWE,7,,"National Stadium, Beijing (CHN)",28 AUG 2015,1169,senior,long jump
3038,6.78,,Ivana ŠPANOVIĆ,10 MAY 1990,SRB,1,,Istanbul (TUR) (i),27 FEB 2016,1169,senior,long jump
3038,6.78,NWI,Lynique BENEKE,30 MAR 1991,RSA,1,,Polokwane (RSA),30 APR 2016,1139,senior,long jump
3038,6.78,+1.2,Haido ALEXOULI,29 MAR 1991,GRE,1,,Kalamata (GRE),28 MAY 2016,1169,senior,long jump
3038,6.78,-0.4,Alexandra WESTER,21 MAR 1994,GER,f1,,Weinheim (GER),29 MAY 2016,1171,senior,long jump
3038,6.78,-0.1,Brittney REESE,09 SEP 1986,USA,1q2,,"Estádio Olímpico, Rio de Janeiro (BRA)",16 AUG 2016,1169,senior,long jump
3038,6.78,,Darya KLISHINA,15 JAN 1991,ANA,1,,Riga (LAT) (i),10 FEB 2017,1169,senior,long jump
3038,6.78,+0.3,Lorraine UGEN,22 AUG 1991,GBR,3,,"Hayward Field, Eugene, OR (USA)",26 MAY 2017,1169,senior,long jump
3038,6.78,-0.3,Alina ROTARU,05 JUN 1993,ROU,1,,Gammertingen (GER),16 JUN 2017,1170,senior,long jump
3038,6.78,+1.2,Taliyah BROOKS,08 FEB 1995,USA,1,,"Fayetteville, AR (USA)",24 MAR 2018,1169,senior,long jump
3038,6.78,+0.1,Shara PROCTOR,16 SEP 1988,GBR,,,Birmingham (GBR),01 JUL 2018,1169,senior,long jump
3038,6.78,,Ivana ŠPANOVIĆ,10 MAY 1990,SRB,1,,"Arena Birmingham, Birmingham (GBR) (i)",16 FEB 2019,1169,senior,long jump
3038,6.78,,Maryna BEKH-ROMANCHUK,18 JUL 1995,UKR,2q,,"Emirates Arena, Glasgow (GBR) (i)",02 MAR 2019,1169,senior,long jump
3038,6.78,+0.7,Tori BOWIE,27 AUG 1990,USA,1,,"Provo, UT (USA)",27 APR 2019,1169,senior,long jump
3038,6.78,-0.3,Tissanna HICKLING,07 JAN 1998,JAM,1,,Kingston (JAM),21 JUN 2019,1170,senior,long jump
3038,6.78,+1.8,Kate HALL,12 JAN 1997,USA,1,,Marseille (FRA),02 JUL 2019,1169,senior,long jump
3038,6.78,+1.4,Darya KLISHINA,15 JAN 1991,ANA,2,,Marseille (FRA),02 JUL 2019,1169,senior,long jump
3038,6.78,-1.3,Maryna BEKH-ROMANCHUK,18 JUL 1995,UKR,3,,"Olympic Stadium, London (GBR)",21 JUL 2019,1176,senior,long jump
3038,6.78,+1.4,Sha'keela SAUNDERS,12 DEC 1993,USA,3,,"Drake Stadium, Des Moines, IA (USA)",27 JUL 2019,1169,senior,long jump
3038,6.78,+0.8,Tori BOWIE,27 AUG 1990,USA,4,,"Drake Stadium, Des Moines, IA (USA)",27 JUL 2019,1169,senior,long jump
3038,6.78,+0.2,Maryna BEKH-ROMANCHUK,18 JUL 1995,UKR,1,,"Stadion Śląski, Chorzów (POL)",25 AUG 2020,1169,senior,long jump
3038,6.78,+2.9,Brooke STRATTON,12 JUL 1993,AUS,1,,"Hagenauer Reserve, Box Hill, Melbourne (AUS)",10 DEC 2020,1152,senior,long jump
3038,6.78,,Khaddi SAGNIA,20 APR 1994,SWE,1q1,,"Arena, Toruń (POL) (i)",05 MAR 2021,1169,senior,long jump
3038,6.78,+2.8,Jazmin SAWYERS,21 MAY 1994,GBR,2,,"CVEATC, Chula Vista, CA (USA)",30 MAY 2021,1153,senior,long jump
3038,6.78,+2.7,Christabel NETTEY,02 JUN 1991,CAN,1,,"Ansin Sports Complex, Miramar, FL (USA)",05 JUN 2021,1153,senior,long jump
3038,6.78,0.0,Ese BRUME,20 JAN 1996,NGR,3,,"Marietta HS, Marietta, GA (USA)",09 JUL 2021,1169,senior,long jump
3038,6.78,,Tiffany FLYNN,02 SEP 1995,USA,4,,"Štark Arena, Beograd (SRB) (i)",20 MAR 2022,1169,senior,long jump
3038,6.78,+2.7,Deborah ACQUAH,23 MAY 1996,GHA,3,,"Mike A. Myers Stadium, Austin, TX (USA)",26 MAR 2022,1153,senior,long jump
3038,6.78,+0.5,Ese BRUME,20 JAN 1996,NGR,,,"Estadio Francisco Montaner, Ponce (PUR)",12 MAY 2022,1169,senior,long jump
3038,6.78,+0.8,Ruth USORO,08 OCT 1997,NGR,2,,"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",14 MAY 2022,1169,senior,long jump
3038,6.78,+4.4,Madisen RICHARDS,15 NOV 1996,USA,4,,"CVEATC, Chula Vista, CA (USA)",09 JUL 2022,1143,senior,long jump
3038,6.78,+1.4,Khaddi SAGNIA,20 APR 1994,SWE,3q1,,"Hayward Field, Eugene, OR (USA)",23 JUL 2022,1169,senior,long jump
3038,6.78,+2.8,Agate DE SOUSA,05 JUN 2000,STP,2,,"Bregyó Athletic Center, Székesfehérvár (HUN)",08 AUG 2022,1153,senior,long jump
3038,6.78,+0.2,Milica GARDAŠEVIĆ,28 SEP 1998,SRB,1,,"Stadio Quercia, Rovereto (ITA)",30 AUG 2022,1169,senior,long jump
3038,6.78,+1.6,Ese BRUME,20 JAN 1996,NGR,2,,"Olympiastadion, Berlin (GER)",04 SEP 2022,1169,senior,long jump
3038,6.78,+0.9,Jazmin SAWYERS,21 MAY 1994,GBR,2,,"Parc des Sports C. Ehrmann, Nice (FRA)",17 JUN 2023,1169,senior,long jump
3038,6.78,-0.3,Ackelia SMITH,05 FEB 2002,JAM,2q2,,"Nemzeti Atlétikai Központ, Budapest (HUN)",19 AUG 2023,1170,senior,long jump
3038,6.78,,Yelena SOKOLOVA,23 JUL 1986,RUS,1,,"LFK CSKA, Moskva (RUS) (i)",24 FEB 2024,1169,senior,long jump
3038,6.78,,Fátima DIAME,22 SEP 1996,ESP,3,,"Glasgow Arena, Glasgow (GBR) (i)",03 MAR 2024,1169,senior,long jump
3038,6.78,-0.7,Agate DE SOUSA,05 JUN 2000,POR,1,,"Stadion Śląski, Chorzów (POL)",18 MAY 2024,1173,senior,long jump
3038,6.78,+2.2,Plamena MITKOVA,18 SEP 2004,BUL,2,,"Stade Charléty, Paris (FRA)",07 JUL 2024,1156,senior,long jump
3038,6.78,,Tacoria HUMPHREY,02 JAN 2003,USA,1,,"Illinois-Armory, Champaign, IL (USA) (i)",11 JAN 2025,1169,senior,long jump
3038,6.78,,Lex BROWN,26 APR 2001,USA,1,,"Ahearn Field House, Manhattan, KS (USA) (i)",31 JAN 2025,1169,senior,long jump
3038,6.78,+0.3,Annik KÄLIN,27 APR 2000,SUI,4f1,,"Estadio Vallehermoso, Madrid (ESP)",29 JUN 2025,1169,senior,long jump
3038,6.78,+0.3,Claire BRYANT,25 AUG 2001,USA,4,,"Olympic Stadium, London (GBR)",19 JUL 2025,1169,senior,long jump
3038,6.78,+1.7,Yekaterina LEVITSKAYA,02 JAN 1987,RUS,1,,"Stadium Desna, Bryansk (RUS)",20 JUL 2025,1169,senior,long jump
3038,6.78,+1.1,Larissa IAPICHINO,18 JUL 2002,ITA,1,,"Giovanni Chiggiato Stadium, Caorle (ITA)",03 AUG 2025,1169,senior,long jump
3038,6.78,+1.4,Alysbeth FELIX BOYER,07 MAR 1993,PUR,1,,"Estadio Jose A. Figueroa Freyre, Mayagüez (PUR)",23 AUG 2025,1169,senior,long jump
3246,6.77,-0.5,Diana YORGOVA,09 DEC 1942,BUL,2,,"Olympiastadion, München (GER)",31 AUG 1972,1170,senior,long jump
3246,6.77,,Vilma BARDAUSKIENÉ,15 JUN 1953,URS,1,,Erfurt (GER),28 MAY 1978,1167,senior,long jump
3246,6.77,,Vilma BARDAUSKIENÉ,15 JUN 1953,URS,1,,Kaunas (LTU),06 JUN 1978,1167,senior,long jump
3246,6.77,,Olga NEMOGAYEVA,21 APR 1959,URS,2ce,,"Lenin Stadium, Moskva (URS)",24 JUL 1980,1167,senior,long jump
3246,6.77,,Karin HÄNEL,28 MAY 1957,FRG,1,,"Palais des Sports, Grenoble (FRA) (i)",22 FEB 1981,1167,senior,long jump
3246,6.77,,Margarita BUTKIENĖ,19 AUG 1949,URS,1,,Kaunas (LTU) (i),10 JAN 1982,1167,senior,long jump
3246,6.77,+0.9,Heike DAUTE,16 DEC 1964,GDR,1q1,,"Olympic Stadium, Athina (GRE)",06 SEP 1982,1167,senior,long jump
3246,6.77,,Valy IONESCU,31 AUG 1960,ROU,1,,Rieti (ITA),16 SEP 1982,1167,senior,long jump
3246,6.77,,Anișoara CUȘMIR,28 JUN 1962,ROU,1,,Sindelfingen (GER) (i),29 JAN 1983,1167,senior,long jump
3246,6.77,,Eva MURKOVÁ,29 MAY 1962,TCH,1,,"Budapest Sportcsarnok, Budapest (HUN) (i)",05 MAR 1983,1167,senior,long jump
3246,6.77,,Tatyana PROSKURYAKOVA,13 JAN 1956,URS,1,,Krasnodar (URS),14 MAY 1983,1167,senior,long jump
3246,6.77,,Yolanda CHEN,26 JUL 1961,URS,4,,Moskva (URS),20 JUN 1983,1167,senior,long jump
3246,6.77,,Helga RADTKE,16 MAY 1962,GDR,2,,Leipzig (GER),27 JUL 1983,1167,senior,long jump
3246,6.77,+2.5,Jackie JOYNER,03 MAR 1962,USA,2,,Bruxelles (BEL),26 AUG 1983,1152,senior,long jump
3246,6.77,,Eva MURKOVÁ,29 MAY 1962,TCH,1,,Praha (TCH),27 AUG 1983,1167,senior,long jump
3246,6.77,+2.1,Evalene HATCHER,1959,USA,1,,"Modesto, CA (USA)",12 MAY 1984,1155,senior,long jump
3246,6.77,,Yolanda CHEN,26 JUL 1961,URS,4,,Moskva (URS),19 JUL 1984,1167,senior,long jump
3246,6.77,-1.1,Jackie JOYNER,03 MAR 1962,USA,5,,"Memorial Coliseum, Los Angeles, CA (USA)",09 AUG 1984,1173,senior,long jump
3246,6.77,NWI,Birgit GROßHENNIG,21 FEB 1965,GDR,3,,Budapest (HUN),20 AUG 1984,1137,senior,long jump
3246,6.77,,Galina SALO,14 JUN 1959,URS,5,,Donetsk (URS),09 SEP 1984,1167,senior,long jump
3246,6.77,NWI,Eva MURKOVÁ,29 MAY 1962,TCH,1,,Salgótarján (HUN),29 SEP 1984,1137,senior,long jump
3246,6.77,NWI,Lyudmila NINOVA,25 JUN 1960,BUL,3,,Oslo (NOR),04 JUL 1987,1137,senior,long jump
3246,6.77,NWI,Svetlana ZORINA,02 FEB 1960,URS,2,,Tallinn (EST),31 JUL 1987,1137,senior,long jump
3246,6.77,NWI,Nijolé MEDVEDEVA,20 OCT 1960,URS,1,,Šiauliai (LTU),15 AUG 1987,1137,senior,long jump
3246,6.77,,Marieta ILCU,16 OCT 1962,ROU,2,,Bacãu (ROU) (i),14 FEB 1988,1167,senior,long jump
3246,6.77,-1.6,Gail DEVERS,19 NOV 1966,USA,1,,"Westwood, CA (USA)",16 APR 1988,1176,senior,long jump
3246,6.77,NWI,Larisa BEREZHNAYA,28 FEB 1961,URS,4,,Sochi (URS),31 MAY 1988,1137,senior,long jump
3246,6.77,NWI,Carol LEWIS,08 AUG 1963,USA,1,,Villeneuve d'Ascq (FRA),27 JUN 1988,1137,senior,long jump
3246,6.77,NWI,Larisa BEREZHNAYA,28 FEB 1961,URS,1,,Pärnu (EST),13 JUL 1988,1137,senior,long jump
3246,6.77,+1.8,Sheila ECHOLS,02 OCT 1964,USA,2q,,"Norwalk, CA (USA)",15 JUN 1990,1167,senior,long jump
3246,6.77,+1.8,Helga RADTKE,16 MAY 1962,GDR,3,,Edinburgh (GBR),06 JUL 1990,1167,senior,long jump
3246,6.77,+1.3,Fiona MAY,12 DEC 1969,GBR,7,,"Poljud Stadion, Split (CRO)",28 AUG 1990,1167,senior,long jump
3246,6.77,+0.9,Fiona MAY,12 DEC 1969,GBR,3,,Frankfurt (GER),30 JUN 1991,1167,senior,long jump
3246,6.77,+0.9,Marieta ILCU,16 OCT 1962,ROU,3q2,,"National Stadium, Tokyo (JPN)",24 AUG 1991,1167,senior,long jump
3246,6.77,+0.9,Susen TIEDTKE,23 JAN 1969,GER,5,,"National Stadium, Tokyo (JPN)",25 AUG 1991,1167,senior,long jump
3246,6.77,,Inessa KRAVETS,05 OCT 1966,UKR,3,,"The Sky Dome, Toronto (CAN) (i)",12 MAR 1993,1167,senior,long jump
3246,6.77,0.0,Ludmila NINOVA,25 JUN 1960,AUT,3,,Oslo (NOR),10 JUL 1993,1167,senior,long jump
3246,6.77,,Renata NIELSEN,18 MAY 1966,DEN,3,,Zürich (SUI),04 AUG 1993,1167,senior,long jump
3246,6.77,+1.2,Svetlana MOSKALETS,22 JAN 1969,RUS,ce,,Götzis (AUT),29 MAY 1994,1167,senior,long jump
3246,6.77,+0.8,Ludmila NINOVA,25 JUN 1960,AUT,4,,Villeneuve d'Ascq (FRA),08 JUL 1994,1167,senior,long jump
3246,6.77,,Renata NIELSEN,18 MAY 1966,DEN,5,,"Palau Sant Jordi, Barcelona (ESP) (i)",12 MAR 1995,1167,senior,long jump
3246,6.77,,Marieta ILCU,16 OCT 1962,ROU,1,,Bacãu (ROU) (i),27 JAN 1996,1167,senior,long jump
3246,6.77,+0.6,Ghada SHOUAA,10 SEP 1972,SYR,ce,,Götzis (AUT),26 MAY 1996,1167,senior,long jump
3246,6.77,0.0,Ludmila NINOVA,25 JUN 1960,AUT,1,,Zagreb (CRO),21 JUN 1996,1167,senior,long jump
3246,6.77,+2.9,Shana WILLIAMS,07 APR 1972,USA,3,,Rieti (ITA),01 SEP 1996,1150,senior,long jump
3246,6.77,,Fiona MAY,12 DEC 1969,ITA,1q,,"Palais Omnisports de Paris-Bercy, Paris (FRA) (i)",08 MAR 1997,1167,senior,long jump
3246,6.77,-0.3,Niki XANTHOU,11 OCT 1973,GRE,1,,Kalamata (GRE),24 MAY 1997,1168,senior,long jump
3246,6.77,+3.3,Susen TIEDTKE,23 JAN 1969,GER,4,,Chania (GRE),31 MAY 1997,1148,senior,long jump
3246,6.77,+2.5,Denise LEWIS,27 AUG 1972,GBR,ce,,Götzis (AUT),01 JUN 1997,1152,senior,long jump
3246,6.77,+0.2,Sharon COUCH-JEWELL,13 SEP 1969,USA,3,,"Indianapolis, IN (USA)",15 JUN 1997,1167,senior,long jump
3246,6.77,0.0,Yingnan GUAN,25 APR 1977,CHN,q,,Shanghai (CHN),21 OCT 1997,1167,senior,long jump
3246,6.77,+0.1,Jackie EDWARDS,14 APR 1971,BAH,1,,Nassau (BAH),20 JUN 1998,1167,senior,long jump
3246,6.77,+0.7,Magdalena KHRISTOVA,25 FEB 1977,BUL,2,,Gateshead (GBR),19 JUL 1998,1167,senior,long jump
3246,6.77,+1.4,Tünde VASZI,18 APR 1972,HUN,3,,Rieti (ITA),30 AUG 1998,1167,senior,long jump
3246,6.77,+1.7,Yiqun YU,12 JAN 1976,CHN,2,,Bangkok (THA),17 DEC 1998,1167,senior,long jump
3246,6.77,,Nina PEREVEDENTSEVA,02 MAY 1964,RUS,1,,Samara (RUS) (i),21 FEB 1999,1167,senior,long jump
3246,6.77,+2.6,Niurka MONTALVO,04 JUN 1968,ESP,1,,L'Hospitalet (ESP),22 MAY 1999,1152,senior,long jump
3246,6.77,+2.3,Erica JOHANSSON,05 FEB 1974,SWE,1,,Lahti (FIN),06 JUN 1999,1154,senior,long jump
3246,6.77,+1.4,Maurren Higa MAGGI,25 JUN 1976,BRA,1,,São Paulo (BRA),13 JUN 1999,1167,senior,long jump
3246,6.77,0.0,Heike DRECHSLER,16 DEC 1964,GER,1,,Ingolstadt (GER),11 JUL 1999,1167,senior,long jump
3246,6.77,+1.6,Heike DRECHSLER,16 DEC 1964,GER,1,,Dessau (GER),31 MAY 2000,1167,senior,long jump
3246,6.77,+0.1,Eunice BARBER,17 NOV 1974,FRA,3,,"Stade de France, Paris-St-Denis (FRA)",23 JUN 2000,1167,senior,long jump
3246,6.77,+2.6,Chantal BRUNNER,05 NOV 1970,NZL,1,,"Flagstaff, AZ (USA)",03 JUL 2000,1152,senior,long jump
3246,6.77,-0.1,Tatyana KOTOVA,11 DEC 1976,RUS,1,,Tula (RUS),25 JUL 2000,1167,senior,long jump
3246,6.77,+0.2,Dawn BURRELL,01 NOV 1973,USA,2q2,,"Olympic Stadium, Sydney (AUS)",27 SEP 2000,1167,senior,long jump
3246,6.77,+1.3,Yingnan GUAN,25 APR 1977,CHN,1,,Ningbo (CHN),28 APR 2001,1167,senior,long jump
3246,6.77,+0.4,Valentīna GOTOVSKA,03 SEP 1965,LAT,1,,Tartu (EST),19 JUN 2001,1167,senior,long jump
3246,6.77,-0.2,Elva GOULBOURNE,21 JAN 1980,JAM,1,,Ciudad de Guatemala (GUA),20 JUL 2001,1168,senior,long jump
3246,6.77,+0.3,Fiona MAY,12 DEC 1969,ITA,2,,"Letzigrund, Zürich (SUI)",17 AUG 2001,1167,senior,long jump
3246,6.77,,Lyudmila GALKINA,20 JAN 1972,RUS,1,,Moskva (RUS) (i),26 JAN 2002,1167,senior,long jump
3246,6.77,+0.2,Bronwyn THOMPSON,29 JAN 1978,AUS,1,,Brisbane (AUS),13 APR 2002,1167,senior,long jump
3246,6.77,+3.7,Jade JOHNSON,07 JUN 1980,GBR,3,,Glasgow (GBR),29 JUN 2003,1145,senior,long jump
3246,6.77,+0.2,Carolina KLÜFT,02 FEB 1983,SWE,ce,,Tallinn (EST),06 JUL 2003,1167,senior,long jump
3246,6.77,+0.9,Elva GOULBOURNE,21 JAN 1980,JAM,1,,"Olympiastadion, Berlin (GER)",10 AUG 2003,1167,senior,long jump
3246,6.77,+1.7,Grace UPSHAW,25 SEP 1975,USA,3,,Rieti (ITA),05 SEP 2004,1167,senior,long jump
3246,6.77,+5.8,Styliani PILATOU,28 MAR 1980,GRE,1,,Rethymno (GRE),07 MAY 2005,1133,senior,long jump
3246,6.77,+0.9,Yargelis SAVIGNE,13 NOV 1984,CUB,1,,La Habana (CUB),19 MAY 2005,1167,senior,long jump
3246,6.77,+1.5,Yuliya ZINOVYEVA,20 JUL 1984,RUS,2,,Sochi (RUS),26 MAY 2005,1167,senior,long jump
3246,6.77,,Oksana UDMURTOVA,01 FEB 1982,RUS,1,,Moskva (RUS) (i),18 FEB 2006,1167,senior,long jump
3246,6.77,+2.3,Tianna MADISON,30 AUG 1985,USA,2,,"Indianapolis, IN (USA)",24 JUN 2006,1154,senior,long jump
3246,6.77,,Yelena IVANOVA,16 MAR 1979,RUS,3,,Tula (RUS),15 JUL 2006,1167,senior,long jump
3246,6.77,+0.9,Bronwyn THOMPSON,29 JAN 1978,AUS,2,,"Gottlieb-Daimler Stadion, Stuttgart (GER)",09 SEP 2006,1167,senior,long jump
3246,6.77,+1.4,Anna KRASYELNIK,22 FEB 1987,RUS,8,,Sochi (RUS),27 MAY 2007,1167,senior,long jump
3246,6.77,+0.7,Viktoriya RYBALKO,26 OCT 1982,UKR,4q1,,"Yanmar Stadium Nagai, Osaka (JPN)",27 AUG 2007,1167,senior,long jump
3246,6.77,-1.3,Oksana AYDAMIROVA,24 SEP 1984,RUS,2,,Gyumri (ARM),09 SEP 2007,1174,senior,long jump
3246,6.77,,Tatyana KOTOVA,11 DEC 1976,RUS,2,,Krasnodar (RUS) (i),15 JAN 2008,1167,senior,long jump
3246,6.77,,Yargelis SAVIGNE,13 NOV 1984,CUB,1,,Linz (AUT) (i),31 JAN 2008,1167,senior,long jump
3246,6.77,+4.2,Carolina KLÜFT,02 FEB 1983,SWE,1,,Malmö (SWE),03 JUN 2008,1142,senior,long jump
3246,6.77,0.0,Irina MELESHINA,25 MAY 1982,RUS,2,,"Meteor, Zhukovskiy (RUS)",15 JUN 2008,1167,senior,long jump
3246,6.77,-0.3,Naide GOMES,20 NOV 1979,POR,1,,"Stade Olympique de la Pontaise, Lausanne (SUI)",02 SEP 2008,1168,senior,long jump
3246,6.77,+0.7,Brittney REESE,09 SEP 1986,USA,1,,"Oxford, MS (USA)",11 APR 2009,1167,senior,long jump
3246,6.77,+1.9,Karin MEY MELIS,31 MAY 1983,TUR,3,,Bad Langensalza (GER),06 JUN 2009,1167,senior,long jump
3246,6.77,+1.3,Funmi JIMOH,29 MAY 1984,USA,3,,"Eugene, OR (USA)",28 JUN 2009,1167,senior,long jump
3246,6.77,+2.8,Grace UPSHAW,25 SEP 1975,USA,4,,"Eugene, OR (USA)",28 JUN 2009,1151,senior,long jump
3246,6.77,+0.9,Yargelis SAVIGNE,13 NOV 1984,CUB,4,,"Crystal Palace, London (GBR)",25 JUL 2009,1167,senior,long jump
3246,6.77,+0.5,Naide GOMES,20 NOV 1979,POR,3,,"Olympiastadion, Berlin (GER)",23 AUG 2009,1167,senior,long jump
3246,6.77,+1.1,Olga KUCHERENKO,05 NOV 1985,RUS,4,,"Olympiastadion, Berlin (GER)",23 AUG 2009,1167,senior,long jump
3246,6.77,+1.4,Olga KUCHERENKO,05 NOV 1985,RUS,2,,Rieti (ITA),06 SEP 2009,1167,senior,long jump
3246,6.77,+1.8,Funmi JIMOH,29 MAY 1984,USA,1,,Ponce (PUR),08 MAY 2010,1167,senior,long jump
3246,6.77,+2.3,Viktoriya RYBALKO,26 OCT 1982,UKR,1,,Yalta (UKR),28 MAY 2010,1154,senior,long jump
3246,6.77,+0.6,Tatyana KOTOVA,11 DEC 1976,RUS,1,,Vila Real de Santo António (POR),29 MAY 2010,1167,senior,long jump
3246,6.77,+1.2,Darya KLISHINA,15 JAN 1991,RUS,3,,"Bislett Stadion, Oslo (NOR)",04 JUN 2010,1167,senior,long jump
3246,6.77,,Nastassia MIRONCHYK-IVANOVA,13 APR 1989,BLR,,,Minsk (BLR),04 JUN 2010,1167,senior,long jump
3246,6.77,+1.8,Yuliya PIDLUZHNAYA,01 OCT 1988,RUS,1,,Bad Langensalza (GER),05 JUN 2010,1167,senior,long jump
3246,6.77,+1.7,Olga KUCHERENKO,05 NOV 1985,RUS,,,"Estadio Olímpico, Barcelona (ESP)",28 JUL 2010,1167,senior,long jump
3246,6.77,+1.2,Anna KLYASHTORNAYA,03 FEB 1986,RUS,3,,"Suhaim bin Hamad Stadium, Doha (QAT)",06 MAY 2011,1167,senior,long jump
3246,6.77,+0.9,Brittney REESE,09 SEP 1986,USA,1,,Berlin (GER),12 AUG 2011,1167,senior,long jump
3246,6.77,0.0,Darya KLISHINA,15 JAN 1991,RUS,3q2,,"DS, Daegu (KOR)",27 AUG 2011,1167,senior,long jump
3246,6.77,,Veronika SHUTKOVA,26 MAY 1986,BLR,2,,Gomel (BLR) (i),27 JAN 2012,1167,senior,long jump
3246,6.77,+4.6,Tori BOWIE,27 AUG 1990,USA,2f1,,"Austin, TX (USA)",31 MAR 2012,1140,senior,long jump
3246,6.77,+0.9,Brittney REESE,09 SEP 1986,USA,1,,Luzern (SUI),17 JUL 2012,1167,senior,long jump
3246,6.77,+1.9,Lorraine UGEN,22 AUG 1991,GBR,1,,"Eugene, OR (USA)",05 JUN 2013,1167,senior,long jump
3246,6.77,+0.6,Ivana ŠPANOVIĆ,10 MAY 1990,SRB,,,Valence (FRA),31 AUG 2013,1167,senior,long jump
3246,6.77,,Ivana ŠPANOVIĆ,10 MAY 1990,SRB,1q,,"Ergo Arena, Sopot (POL) (i)",08 MAR 2014,1167,senior,long jump
