Mark,WIND,Competitor,DOB,Nat,Venue,Date,Age_category,Event,Age,Gender,is_indoor
6.77,0.0,Eva MURKOVÁ,1962-05-29,TCH,Praha (TCH),1983-08-27,senior,long jump,21,F,0
6.77,+2.1,Evalene HATCHER,1959-01-01,USA,"Modesto, CA (USA)",1984-05-12,senior,long jump,25,F,0
6.77,0.0,Yolanda CHEN,1961-07-26,URS,Moskva (URS),1984-07-19,senior,long jump,22,F,0
6.77,-1.1,Jackie JOYNER,1962-03-03,USA,"Memorial Coliseum, Los Angeles, CA (USA)",1984-08-09,senior,long jump,22,F,0
6.77,NWI,Birgit GROßHENNIG,1965-02-21,GDR,Budapest (HUN),1984-08-20,senior,long jump,19,F,0
6.77,0.0,Galina SALO,1959-06-14,URS,Donetsk (URS),1984-09-09,senior,long jump,25,F,0
6.77,NWI,Eva MURKOVÁ,1962-05-29,TCH,Salgótarján (HUN),1984-09-29,senior,long jump,22,F,0
6.77,NWI,Lyudmila NINOVA,1960-06-25,BUL,Oslo (NOR),1987-07-04,senior,long jump,27,F,0
6.77,NWI,Svetlana ZORINA,1960-02-02,URS,Tallinn (EST),1987-07-31,senior,long jump,27,F,0
6.77,NWI,Nijolé MEDVEDEVA,1960-10-20,URS,Šiauliai (LTU),1987-08-15,senior,long jump,26,F,0
6.77,0.0,Marieta ILCU,1962-10-16,ROU,Bacãu (ROU) (i),1988-02-14,senior,long jump,25,F,1
6.77,-1.6,Gail DEVERS,1966-11-19,USA,"Westwood, CA (USA)",1988-04-16,senior,long jump,21,F,0
6.77,NWI,Larisa BEREZHNAYA,1961-02-28,URS,Sochi (URS),1988-05-31,senior,long jump,27,F,0
6.77,NWI,Carol LEWIS,1963-08-08,USA,Villeneuve d'Ascq (FRA),1988-06-27,senior,long jump,24,F,0
6.77,NWI,Larisa BEREZHNAYA,1961-02-28,URS,Pärnu (EST),1988-07-13,senior,long jump,27,F,0
6.77,+1.8,Sheila ECHOLS,1964-10-02,USA,"Norwalk, CA (USA)",1990-06-15,senior,long jump,25,F,0
6.77,+1.8,Helga RADTKE,1962-05-16,GDR,Edinburgh (GBR),1990-07-06,senior,long jump,28,F,0
6.77,+1.3,Fiona MAY,1969-12-12,GBR,"Poljud Stadion, Split (CRO)",1990-08-28,senior,long jump,20,F,0
6.77,+0.9,Fiona MAY,1969-12-12,GBR,Frankfurt (GER),1991-06-30,senior,long jump,21,F,0
6.77,+0.9,Marieta ILCU,1962-10-16,ROU,"National Stadium, Tokyo (JPN)",1991-08-24,senior,long jump,28,F,0
6.77,+0.9,Susen TIEDTKE,1969-01-23,GER,"National Stadium, Tokyo (JPN)",1991-08-25,senior,long jump,22,F,0
6.77,0.0,Inessa KRAVETS,1966-10-05,UKR,"The Sky Dome, Toronto (CAN) (i)",1993-03-12,senior,long jump,26,F,1
6.77,0.0,Ludmila NINOVA,1960-06-25,AUT,Oslo (NOR),1993-07-10,senior,long jump,33,F,0
6.77,0.0,Renata NIELSEN,1966-05-18,DEN,Zürich (SUI),1993-08-04,senior,long jump,27,F,0
6.77,+1.2,Svetlana MOSKALETS,1969-01-22,RUS,Götzis (AUT),1994-05-29,senior,long jump,25,F,0
6.77,+0.8,Ludmila NINOVA,1960-06-25,AUT,Villeneuve d'Ascq (FRA),1994-07-08,senior,long jump,34,F,0
6.77,0.0,Renata NIELSEN,1966-05-18,DEN,"Palau Sant Jordi, Barcelona (ESP) (i)",1995-03-12,senior,long jump,28,F,1
6.77,0.0,Marieta ILCU,1962-10-16,ROU,Bacãu (ROU) (i),1996-01-27,senior,long jump,33,F,1
6.77,+0.6,Ghada SHOUAA,1972-09-10,SYR,Götzis (AUT),1996-05-26,senior,long jump,23,F,0
6.77,0.0,Ludmila NINOVA,1960-06-25,AUT,Zagreb (CRO),1996-06-21,senior,long jump,35,F,0
6.77,+2.9,Shana WILLIAMS,1972-04-07,USA,Rieti (ITA),1996-09-01,senior,long jump,24,F,0
6.77,0.0,Fiona MAY,1969-12-12,ITA,"Palais Omnisports de Paris-Bercy, Paris (FRA) (i)",1997-03-08,senior,long jump,27,F,1
6.77,-0.3,Niki XANTHOU,1973-10-11,GRE,Kalamata (GRE),1997-05-24,senior,long jump,23,F,0
6.77,+3.3,Susen TIEDTKE,1969-01-23,GER,Chania (GRE),1997-05-31,senior,long jump,28,F,0
6.77,+2.5,Denise LEWIS,1972-08-27,GBR,Götzis (AUT),1997-06-01,senior,long jump,24,F,0
6.77,+0.2,Sharon COUCH-JEWELL,1969-09-13,USA,"Indianapolis, IN (USA)",1997-06-15,senior,long jump,27,F,0
6.77,0.0,Yingnan GUAN,1977-04-25,CHN,Shanghai (CHN),1997-10-21,senior,long jump,20,F,0
6.77,+0.1,Jackie EDWARDS,1971-04-14,BAH,Nassau (BAH),1998-06-20,senior,long jump,27,F,0
6.77,+0.7,Magdalena KHRISTOVA,1977-02-25,BUL,Gateshead (GBR),1998-07-19,senior,long jump,21,F,0
6.77,+1.4,Tünde VASZI,1972-04-18,HUN,Rieti (ITA),1998-08-30,senior,long jump,26,F,0
6.77,+1.7,Yiqun YU,1976-01-12,CHN,Bangkok (THA),1998-12-17,senior,long jump,22,F,0
6.77,0.0,Nina PEREVEDENTSEVA,1964-05-02,RUS,Samara (RUS) (i),1999-02-21,senior,long jump,34,F,1
6.77,+2.6,Niurka MONTALVO,1968-06-04,ESP,L'Hospitalet (ESP),1999-05-22,senior,long jump,30,F,0
6.77,+2.3,Erica JOHANSSON,1974-02-05,SWE,Lahti (FIN),1999-06-06,senior,long jump,25,F,0
6.77,+1.4,Maurren Higa MAGGI,1976-06-25,BRA,São Paulo (BRA),1999-06-13,senior,long jump,22,F,0
6.77,0.0,Heike DRECHSLER,1964-12-16,GER,Ingolstadt (GER),1999-07-11,senior,long jump,34,F,0
6.77,+1.6,Heike DRECHSLER,1964-12-16,GER,Dessau (GER),2000-05-31,senior,long jump,35,F,0
6.77,+0.1,Eunice BARBER,1974-11-17,FRA,"Stade de France, Paris-St-Denis (FRA)",2000-06-23,senior,long jump,25,F,0
6.77,+2.6,Chantal BRUNNER,1970-11-05,NZL,"Flagstaff, AZ (USA)",2000-07-03,senior,long jump,29,F,0
6.77,-0.1,Tatyana KOTOVA,1976-12-11,RUS,Tula (RUS),2000-07-25,senior,long jump,23,F,0
6.77,+0.2,Dawn BURRELL,1973-11-01,USA,"Olympic Stadium, Sydney (AUS)",2000-09-27,senior,long jump,26,F,0
6.77,+1.3,Yingnan GUAN,1977-04-25,CHN,Ningbo (CHN),2001-04-28,senior,long jump,24,F,0
6.77,+0.4,Valentīna GOTOVSKA,1965-09-03,LAT,Tartu (EST),2001-06-19,senior,long jump,35,F,0
6.77,-0.2,Elva GOULBOURNE,1980-01-21,JAM,Ciudad de Guatemala (GUA),2001-07-20,senior,long jump,21,F,0
6.77,+0.3,Fiona MAY,1969-12-12,ITA,"Letzigrund, Zürich (SUI)",2001-08-17,senior,long jump,31,F,0
6.77,0.0,Lyudmila GALKINA,1972-01-20,RUS,Moskva (RUS) (i),2002-01-26,senior,long jump,30,F,1
6.77,+0.2,Bronwyn THOMPSON,1978-01-29,AUS,Brisbane (AUS),2002-04-13,senior,long jump,24,F,0
6.77,+3.7,Jade JOHNSON,1980-06-07,GBR,Glasgow (GBR),2003-06-29,senior,long jump,23,F,0
6.77,+0.2,Carolina KLÜFT,1983-02-02,SWE,Tallinn (EST),2003-07-06,senior,long jump,20,F,0
6.77,+0.9,Elva GOULBOURNE,1980-01-21,JAM,"Olympiastadion, Berlin (GER)",2003-08-10,senior,long jump,23,F,0
6.77,+1.7,Grace UPSHAW,1975-09-25,USA,Rieti (ITA),2004-09-05,senior,long jump,28,F,0
6.77,+5.8,Styliani PILATOU,1980-03-28,GRE,Rethymno (GRE),2005-05-07,senior,long jump,25,F,0
6.77,+0.9,Yargelis SAVIGNE,1984-11-13,CUB,La Habana (CUB),2005-05-19,senior,long jump,20,F,0
6.77,+1.5,Yuliya ZINOVYEVA,1984-07-20,RUS,Sochi (RUS),2005-05-26,senior,long jump,20,F,0
6.77,0.0,Oksana UDMURTOVA,1982-02-01,RUS,Moskva (RUS) (i),2006-02-18,senior,long jump,24,F,1
6.77,+2.3,Tianna MADISON,1985-08-30,USA,"Indianapolis, IN (USA)",2006-06-24,senior,long jump,20,F,0
6.77,0.0,Yelena IVANOVA,1979-03-16,RUS,Tula (RUS),2006-07-15,senior,long jump,27,F,0
6.77,+0.9,Bronwyn THOMPSON,1978-01-29,AUS,"Gottlieb-Daimler Stadion, Stuttgart (GER)",2006-09-09,senior,long jump,28,F,0
6.77,+1.4,Anna KRASYELNIK,1987-02-22,RUS,Sochi (RUS),2007-05-27,senior,long jump,20,F,0
6.77,+0.7,Viktoriya RYBALKO,1982-10-26,UKR,"Yanmar Stadium Nagai, Osaka (JPN)",2007-08-27,senior,long jump,24,F,0
6.77,-1.3,Oksana AYDAMIROVA,1984-09-24,RUS,Gyumri (ARM),2007-09-09,senior,long jump,22,F,0
6.77,0.0,Tatyana KOTOVA,1976-12-11,RUS,Krasnodar (RUS) (i),2008-01-15,senior,long jump,31,F,1
6.77,0.0,Yargelis SAVIGNE,1984-11-13,CUB,Linz (AUT) (i),2008-01-31,senior,long jump,23,F,1
6.77,+4.2,Carolina KLÜFT,1983-02-02,SWE,Malmö (SWE),2008-06-03,senior,long jump,25,F,0
6.77,0.0,Irina MELESHINA,1982-05-25,RUS,"Meteor, Zhukovskiy (RUS)",2008-06-15,senior,long jump,26,F,0
6.77,-0.3,Naide GOMES,1979-11-20,POR,"Stade Olympique de la Pontaise, Lausanne (SUI)",2008-09-02,senior,long jump,28,F,0
6.77,+0.7,Brittney REESE,1986-09-09,USA,"Oxford, MS (USA)",2009-04-11,senior,long jump,22,F,0
6.77,+1.9,Karin MEY MELIS,1983-05-31,TUR,Bad Langensalza (GER),2009-06-06,senior,long jump,26,F,0
6.77,+1.3,Funmi JIMOH,1984-05-29,USA,"Eugene, OR (USA)",2009-06-28,senior,long jump,25,F,0
6.77,+2.8,Grace UPSHAW,1975-09-25,USA,"Eugene, OR (USA)",2009-06-28,senior,long jump,33,F,0
6.77,+0.9,Yargelis SAVIGNE,1984-11-13,CUB,"Crystal Palace, London (GBR)",2009-07-25,senior,long jump,24,F,0
6.77,+0.5,Naide GOMES,1979-11-20,POR,"Olympiastadion, Berlin (GER)",2009-08-23,senior,long jump,29,F,0
6.77,+1.1,Olga KUCHERENKO,1985-11-05,RUS,"Olympiastadion, Berlin (GER)",2009-08-23,senior,long jump,23,F,0
6.77,+1.4,Olga KUCHERENKO,1985-11-05,RUS,Rieti (ITA),2009-09-06,senior,long jump,23,F,0
6.77,+1.8,Funmi JIMOH,1984-05-29,USA,Ponce (PUR),2010-05-08,senior,long jump,25,F,0
6.77,+2.3,Viktoriya RYBALKO,1982-10-26,UKR,Yalta (UKR),2010-05-28,senior,long jump,27,F,0
6.77,+0.6,Tatyana KOTOVA,1976-12-11,RUS,Vila Real de Santo António (POR),2010-05-29,senior,long jump,33,F,0
6.77,+1.2,Darya KLISHINA,1991-01-15,RUS,"Bislett Stadion, Oslo (NOR)",2010-06-04,senior,long jump,19,F,0
6.77,0.0,Nastassia MIRONCHYK-IVANOVA,1989-04-13,BLR,Minsk (BLR),2010-06-04,senior,long jump,21,F,0
6.77,+1.8,Yuliya PIDLUZHNAYA,1988-10-01,RUS,Bad Langensalza (GER),2010-06-05,senior,long jump,21,F,0
6.77,+1.7,Olga KUCHERENKO,1985-11-05,RUS,"Estadio Olímpico, Barcelona (ESP)",2010-07-28,senior,long jump,24,F,0
6.77,+1.2,Anna KLYASHTORNAYA,1986-02-03,RUS,"Suhaim bin Hamad Stadium, Doha (QAT)",2011-05-06,senior,long jump,25,F,0
6.77,+0.9,Brittney REESE,1986-09-09,USA,Berlin (GER),2011-08-12,senior,long jump,24,F,0
6.77,0.0,Darya KLISHINA,1991-01-15,RUS,"DS, Daegu (KOR)",2011-08-27,senior,long jump,20,F,0
6.77,0.0,Veronika SHUTKOVA,1986-05-26,BLR,Gomel (BLR) (i),2012-01-27,senior,long jump,25,F,1
6.77,+4.6,Tori BOWIE,1990-08-27,USA,"Austin, TX (USA)",2012-03-31,senior,long jump,21,F,0
6.77,+0.9,Brittney REESE,1986-09-09,USA,Luzern (SUI),2012-07-17,senior,long jump,25,F,0
6.77,+1.9,Lorraine UGEN,1991-08-22,GBR,"Eugene, OR (USA)",2013-06-05,senior,long jump,21,F,0
6.77,+0.6,Ivana ŠPANOVIĆ,1990-05-10,SRB,Valence (FRA),2013-08-31,senior,long jump,23,F,0
6.77,0.0,Ivana ŠPANOVIĆ,1990-05-10,SRB,"Ergo Arena, Sopot (POL) (i)",2014-03-08,senior,long jump,23,F,1
6.77,0.0,Ivana ŠPANOVIĆ,1990-05-10,SRB,"Ergo Arena, Sopot (POL) (i)",2014-03-09,senior,long jump,23,F,1
6.77,+1.8,Shara PROCTOR,1988-09-16,GBR,"Clermont, FL (USA)",2015-04-18,senior,long jump,26,F,0
6.77,+1.2,Sosthene MOGUENARA-TAROUM,1989-10-17,GER,"FBK Stadium, Hengelo (NED)",2015-05-24,senior,long jump,25,F,0
6.77,-0.4,Quanesha BURKS,1995-03-15,USA,"Tuscaloosa, AL (USA)",2016-05-13,senior,long jump,21,F,0
6.77,+2.7,Tianna BARTOLETTA,1985-08-30,USA,"Hayward Field, Eugene, OR (USA)",2016-07-01,senior,long jump,30,F,0
6.77,+1.3,Quanesha BURKS,1995-03-15,USA,"Baton Rouge, LA (USA)",2017-04-28,senior,long jump,22,F,0
6.77,-0.8,Sha'keela SAUNDERS,1993-12-12,USA,"Sacramento, CA (USA)",2017-06-24,senior,long jump,23,F,0
6.77,+0.8,Blessing OKAGBARE,1988-10-09,NGR,"Bregyó Athletic Center, Székesfehérvár (HUN)",2017-07-04,senior,long jump,28,F,0
6.77,0.0,Ivana ŠPANOVIĆ,1990-05-10,SRB,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER) (i)",2018-02-06,senior,long jump,27,F,1
6.77,+0.6,Brooke STRATTON,1993-07-12,AUS,Gold Coast (AUS),2018-04-12,senior,long jump,24,F,0
6.77,+2.0,Kylie PRICE,1993-11-23,USA,"Chula Vista, CA (USA)",2018-05-19,senior,long jump,24,F,0
6.77,+5.7,Nektaria PANAGI,1990-03-20,CYP,Paralimni (CYP),2018-06-17,senior,long jump,28,F,0
6.77,-0.1,Sha'keela SAUNDERS,1993-12-12,USA,"Bregyó Athletic Center, Székesfehérvár (HUN)",2018-07-02,senior,long jump,24,F,0
6.77,+1.7,Caterine IBARGUEN,1984-02-12,COL,"Stade Olympique de la Pontaise, Lausanne (SUI)",2018-07-05,senior,long jump,34,F,0
6.77,+0.6,Nastassia MIRONCHYK-IVANOVA,1989-04-13,BLR,Minsk (BLR),2018-07-21,senior,long jump,29,F,0
6.77,0.0,Nastassia MIRONCHYK-IVANOVA,1989-04-13,BLR,"Emirates Arena, Glasgow (GBR) (i)",2019-03-02,senior,long jump,29,F,1
6.77,+0.2,Anasztázia NGUYEN,1993-01-09,HUN,Budapest (HUN),2019-07-30,senior,long jump,26,F,0
6.77,+0.2,Katarina JOHNSON-THOMPSON,1993-01-09,GBR,"Khalifa International Stadium, Doha (QAT)",2019-10-03,senior,long jump,26,F,0
6.77,-0.4,Tori BOWIE,1990-08-27,USA,"Khalifa International Stadium, Doha (QAT)",2019-10-05,senior,long jump,29,F,0
6.77,0.0,Malaika MIHAMBO,1994-02-03,GER,"Quarterback Immobilien Arena, Leipzig (GER) (i)",2020-02-23,senior,long jump,26,F,1
6.77,+2.1,Nastassia MIRONCHYK-IVANOVA,1989-04-13,BLR,"Bregyó Athletic Center, Székesfehérvár (HUN)",2020-08-19,senior,long jump,31,F,0
6.77,+0.6,Malaika MIHAMBO,1994-02-03,GER,"Olympiastadion, Berlin (GER)",2020-09-13,senior,long jump,26,F,0
6.77,0.0,Malaika MIHAMBO,1994-02-03,GER,"Mercedes-Benz Arena, Berlin (GER) (i)",2021-02-05,senior,long jump,27,F,1
6.77,+1.2,Chanice PORTER,1994-05-25,JAM,"Spec Towns Track, Athens, GA (USA)",2021-04-09,senior,long jump,26,F,0
6.77,+1.9,Shara PROCTOR,1988-09-16,GBR,"National Training Center, Clermont, FL (USA)",2021-05-02,senior,long jump,32,F,0
6.77,+1.8,Keturah ORJI,1996-03-05,USA,"Cougar Athletic Stadium, Azusa, CA (USA)",2021-05-14,senior,long jump,25,F,0
6.77,+2.9,Fátima DIAME,1996-09-22,ESP,Zaragoza (ESP),2021-05-15,senior,long jump,24,F,0
6.77,-0.2,Malaika MIHAMBO,1994-02-03,GER,"Olympiastadion, Stockholm (SWE)",2021-07-04,senior,long jump,27,F,0
6.77,-0.1,Maryna BEKH-ROMANCHUK,1995-07-18,UKR,"International Stadium, Gateshead (GBR)",2021-07-13,senior,long jump,25,F,0
6.77,0.0,Quanesha BURKS,1995-03-15,USA,"Štark Arena, Beograd (SRB) (i)",2022-03-20,senior,long jump,27,F,1
6.77,+3.6,Quanesha BURKS,1995-03-15,USA,"Flora Duffy Stadium, Devonshire (BER)",2022-04-09,senior,long jump,27,F,0
6.77,+3.4,Deborah ACQUAH,1996-05-23,GHA,"Percy Beard Track, Gainesville, FL (USA)",2022-04-15,senior,long jump,25,F,0
6.77,-0.5,Quanesha BURKS,1995-03-15,USA,"Stadio Olimpico, Roma (ITA)",2022-06-09,senior,long jump,27,F,0
6.77,+0.6,Ese BRUME,1996-01-20,NGR,"National Stadium, Gaborone (BOT)",2023-04-29,senior,long jump,27,F,0
6.77,+1.7,Brooke BUSCHKUEHL,1993-07-12,AUS,"International Stadium, Yokohama (JPN)",2023-05-21,senior,long jump,29,F,0
6.77,+3.3,Lorraine UGEN,1991-08-22,GBR,"Stade des Grands Pêchers, Montreuil (FRA)",2023-05-31,senior,long jump,31,F,0
6.77,0.0,Milica GARDAŠEVIĆ,1998-09-28,SRB,"Municipal Theatre Of Piraeus, Piraeus (GRE)",2023-06-04,senior,long jump,24,F,0
6.77,+0.5,Quanesha BURKS,1995-03-15,USA,"Stadion Śląski, Chorzów (POL)",2023-06-04,senior,long jump,28,F,0
6.77,+0.8,María VICENTE,2001-03-28,ESP,"Pistes d'atletisme Gaetà Huguet, Castellón (ESP)",2023-06-14,senior,long jump,22,F,0
6.77,+0.7,Petra BÁNHIDI-FARKAS,1999-04-30,HUN,"Iharos Sándor Atlétikai Pálya, Budapest (HUN)",2023-07-01,senior,long jump,24,F,0
6.77,+1.9,Agate DE SOUSA,2000-06-05,STP,"Estádio José Vieira de Carvalho, Maia (POR)",2023-07-08,senior,long jump,23,F,0
6.77,+1.1,Jazmin SAWYERS,1994-05-21,GBR,"Manchester Regional Arena, Manchester (GBR)",2023-07-09,senior,long jump,29,F,0
6.77,-0.8,Ivana VULETA,1990-05-10,SRB,"Stadio G. Teghil, Lignano Sabbiadoro (ITA)",2023-07-14,senior,long jump,33,F,0
6.77,-1.1,Hilary KPATCHA,1998-05-05,FRA,"Stade Louis II, Monaco (MON)",2023-07-21,senior,long jump,25,F,0
6.77,+0.2,Quanesha BURKS,1995-03-15,USA,"Hayward Field, Eugene, OR (USA)",2023-09-17,senior,long jump,28,F,0
6.77,0.0,Nastassia MIRONCHYK-IVANOVA,1989-04-13,BLR,"Olimpiyets Arena, Mogilyov (BLR) (i)",2024-01-19,senior,long jump,34,F,1
6.77,0.0,Viyaleta SKVARTSOVA,1998-04-15,BLR,"Olimpiyets, Mogilyov (BLR) (i)",2024-02-17,senior,long jump,25,F,1
6.77,0.0,Mikaelle ASSANI,2002-08-18,GER,"Glasgow Arena, Glasgow (GBR) (i)",2024-03-03,senior,long jump,21,F,1
6.77,+0.9,Lex BROWN,2001-04-26,USA,"Hayward Field, Eugene, OR (USA)",2024-06-29,senior,long jump,23,F,0
6.77,0.0,Tacoria HUMPHREY,2003-01-02,USA,"Convention Center, Albuquerque, NM (USA) (i)",2025-02-07,senior,long jump,22,F,1
6.77,0.0,Annik KÄLIN,2000-04-27,SUI,"AccorHotels Arena de Bercy, Paris (FRA) (i)",2025-02-09,senior,long jump,24,F,1
6.77,0.0,Annik KÄLIN,2000-04-27,SUI,"Omnisport, Apeldoorn (NED) (i)",2025-03-07,senior,long jump,24,F,1
6.77,+1.4,Rosmaiby T. QUESADA,2006-03-15,CUB,"Estadio Panamericano, La Habana (CUB)",2025-04-25,senior,long jump,19,F,0
6.77,-0.1,Annik KÄLIN,2000-04-27,SUI,"Mösle-Stadium, Götzis (AUT)",2025-06-01,senior,long jump,25,F,0
6.77,+0.5,Claire BRYANT,2001-08-25,USA,"Hayward Field, Eugene, OR (USA)",2025-07-31,senior,long jump,23,F,0
6.77,+0.5,Fátima DIAME,1996-09-22,ESP,"Estadi Natalia Rodríguez, Tarragona (ESP)",2025-08-01,senior,long jump,28,F,0
6.77,-0.6,Jazmin SAWYERS,1994-05-21,GBR,"Times Square, New York, NY (USA)",2025-10-09,senior,long jump,31,F,0
6.76,-1.6,Mary RAND,1940-02-10,GBR,"National Stadium, Tokyo (JPN)",1964-10-14,senior,long jump,24,F,0
6.76,+1.8,Ingrid MICKLER,1942-09-26,FRG,"Olympiastadion, Helsinki (FIN)",1971-08-14,senior,long jump,28,F,0
6.76,0.0,Angela VOIGT,1951-05-18,GDR,Berlin (GER) (i),1976-01-24,senior,long jump,24,F,1
6.76,+1.8,Heidemarie WYCISK,1949-02-02,GDR,Dresden (GER),1977-06-30,senior,long jump,28,F,0
6.76,+1.8,Brigitte WUJAK,1955-03-06,GDR,Dresden (GER),1977-06-30,senior,long jump,22,F,0
6.76,0.0,Brigitte WUJAK,1955-03-06,GDR,Helsinki (FIN),1977-08-14,senior,long jump,22,F,0
6.76,0.0,Ildikó ERDÉLYI,1955-07-19,HUN,Budapest (HUN),1977-10-09,senior,long jump,22,F,0
6.76,0.0,Jarmila STREJČKOVÁ,1953-02-15,TCH,Praha (TCH),1983-07-24,senior,long jump,30,F,0
6.76,+2.4,Anișoara CUȘMIR,1962-06-28,ROU,"Olympiastadion, Helsinki (FIN)",1983-08-13,senior,long jump,21,F,0
6.76,+1.6,Carol LEWIS,1963-08-08,USA,Bruxelles (BEL),1983-08-26,senior,long jump,20,F,0
6.76,0.0,Brigitte WUJAK,1955-03-06,GDR,Erfurt (GER),1984-06-02,senior,long jump,29,F,0
6.76,+2.1,Klára NOVOBÁCZKY,1958-01-01,HUN,Budapest (HUN),1984-06-23,senior,long jump,26,F,0
6.76,+0.7,Jackie JOYNER,1962-03-03,USA,"Memorial Coliseum, Los Angeles, CA (USA)",1984-08-08,senior,long jump,22,F,0
6.76,+3.8,Zsuzsa VANYEK,1960-01-18,HUN,Arles (FRA),1985-09-08,senior,long jump,25,F,0
6.76,-0.3,Jackie JOYNER,1962-03-03,USA,Götzis (AUT),1986-05-25,senior,long jump,24,F,0
6.76,+1.4,Helga RADTKE,1962-05-16,GDR,"Neckarstadion, Stuttgart (GER)",1986-08-26,senior,long jump,24,F,0
6.76,NWI,Vera OLENCHENKO,1959-03-21,URS,Donetsk (URS),1986-09-07,senior,long jump,27,F,0
6.76,0.0,Yelena BELEVSKAYA,1963-10-11,URS,"Arena Stade Couvert, Liévin (FRA) (i)",1987-02-21,senior,long jump,23,F,1
6.76,0.0,Yelena BELEVSKAYA,1963-10-11,URS,"Hoosier Dome, Indianapolis, IN (USA) (i)",1987-03-07,senior,long jump,23,F,1
6.76,NWI,Silvia KHRISTOVA-MONEVA,1965-08-22,BUL,Stara Zagora (BUL),1987-08-01,senior,long jump,21,F,0
6.76,NWI,Nijolé MEDVEDEVA,1960-10-20,URS,Vilnius (LTU),1987-09-04,senior,long jump,26,F,0
6.76,0.0,Helga RADTKE,1962-05-16,GDR,Senftenberg (GER) (i),1988-02-27,senior,long jump,25,F,1
6.76,NWI,Svetlana ZORINA,1960-02-02,URS,Sochi (URS),1988-05-31,senior,long jump,28,F,0
6.76,NWI,Vera OLENCHENKO,1959-03-21,URS,Odessa (URS),1988-08-18,senior,long jump,29,F,0
6.76,NWI,Yolanda CHEN,1961-07-26,URS,Moskva (URS),1988-09-04,senior,long jump,27,F,0
6.76,0.0,Mirela DULGHERU-RENDA,1966-10-05,ROU,Bucureşti (ROU) (i),1989-02-04,senior,long jump,22,F,1
6.76,NWI,Valy IONESCU-CONSTANTIN,1960-08-31,ROU,Pitesti (ROU),1989-06-25,senior,long jump,28,F,0
6.76,NWI,Ringa ROPO-JUNNILA,1966-02-16,FIN,Helsinki (FIN),1989-06-29,senior,long jump,23,F,0
6.76,NWI,Liliana NĂSTASE,1962-08-01,ROU,Berlin (GER),1989-07-05,senior,long jump,26,F,0
6.76,+1.4,Anke BEHMER,1961-06-05,GDR,Tønsberg (NOR),1989-07-16,senior,long jump,28,F,0
6.76,+2.6,Sheila ECHOLS,1964-10-02,USA,"Norwalk, CA (USA)",1990-06-16,senior,long jump,25,F,0
6.76,NWI,Fiona MAY,1969-12-12,GBR,Oslo (NOR),1990-07-14,senior,long jump,20,F,0
6.76,NWI,Inessa KRAVETS,1966-10-05,URS,Århus (DEN),1990-08-01,senior,long jump,23,F,0
6.76,+1.0,Ringa ROPO-JUNNILA,1966-02-16,FIN,"Poljud Stadion, Split (CRO)",1990-08-27,senior,long jump,24,F,0
6.76,+0.6,Ringa ROPO-JUNNILA,1966-02-16,FIN,"Poljud Stadion, Split (CRO)",1990-08-28,senior,long jump,24,F,0
6.76,+3.0,Fiona MAY,1969-12-12,GBR,Blackpool (GBR),1992-06-14,senior,long jump,22,F,0
6.76,0.0,Irina MUSHAYILOVA,1967-01-06,RUS,"The Sky Dome, Toronto (CAN) (i)",1993-03-12,senior,long jump,26,F,1
6.76,+0.6,Renata NIELSEN,1966-05-18,DEN,"Gottlieb-Daimler Stadion, Stuttgart (GER)",1993-08-15,senior,long jump,27,F,0
6.76,0.0,Olena KHLOPOTNOVA,1963-08-04,UKR,Bruxelles (BEL),1993-09-03,senior,long jump,30,F,0
6.76,+2.9,Nicole BOEGMAN,1967-03-05,AUS,San José (USA),1994-05-28,senior,long jump,27,F,0
6.76,0.0,Ludmila NINOVA,1960-06-25,AUT,"Stade Louis II, Monaco (MON)",1994-08-02,senior,long jump,34,F,0
6.76,+0.2,Fiona MAY,1969-12-12,ITA,"Olympiastadion, Berlin (GER)",1994-08-30,senior,long jump,24,F,0
6.76,NWI,Fiona MAY,1969-12-12,ITA,Paris (FRA),1995-05-28,senior,long jump,25,F,0
6.76,+2.6,Fiona MAY,1969-12-12,ITA,"Ullevi Stadium, Göteborg (SWE)",1995-08-05,senior,long jump,25,F,0
6.76,+0.3,Valentina UCCHEDDU,1966-10-26,ITA,"Ullevi Stadium, Göteborg (SWE)",1995-08-06,senior,long jump,28,F,0
6.76,+1.5,Viktoriya VERSHININA,1971-06-11,UKR,Fukuoka (JPN),1995-08-31,senior,long jump,24,F,0
6.76,0.0,Claudia GERHARDT,1966-01-18,GER,Chemnitz (GER) (i),1996-01-26,senior,long jump,30,F,1
6.76,+1.2,Nicole BOEGMAN,1967-03-05,AUS,Sydney (AUS),1996-02-11,senior,long jump,28,F,0
6.76,0.0,Renata NIELSEN,1966-05-18,DEN,"Globe Arena, Stockholm (SWE) (i)",1996-03-10,senior,long jump,29,F,1
6.76,+1.1,Claudia GERHARDT,1966-01-18,GER,"Estadio de la Comunidad, Madrid (ESP)",1996-06-02,senior,long jump,30,F,0
6.76,+1.1,Lyudmila GALKINA,1972-01-20,RUS,Sevilla (ESP),1996-06-06,senior,long jump,24,F,0
6.76,0.0,Ludmila NINOVA,1960-06-25,AUT,Caorle (ITA),1996-06-15,senior,long jump,35,F,0
