Mark,WIND,Competitor,DOB,Nat,Venue,Date,Age_category,Event,Age,Gender,is_indoor
16.86,+1.4,Yordanys DURANONA GARCIA,1988-06-16,DMA,San José (CRC),2015-08-07,senior,triple jump,27,M,0
16.86,+2.0,Alberto ÁLVAREZ,1991-03-08,MEX,"Austin, TX (USA)",2016-04-01,senior,triple jump,25,M,0
16.86,+0.1,Vladimir LETNICOV,1981-10-07,MDA,Brest (BLR),2016-06-10,senior,triple jump,34,M,0
16.86,0.0,Yaoqing FANG,1996-04-20,CHN,Xianlin (CHN) (i),2017-02-28,senior,triple jump,20,M,1
16.86,0.0,Clive PULLEN,1994-10-18,JAM,"College Station, TX (USA) (i)",2017-03-11,senior,triple jump,22,M,1
16.86,+0.2,Yaming ZHU,1994-05-04,CHN,Zhengzhou (CHN),2017-04-13,senior,triple jump,22,M,0
16.86,+1.5,Yoann RAPINIER,1989-09-29,FRA,Marseille (FRA),2017-07-15,senior,triple jump,27,M,0
16.86,+0.4,Almir DOS SANTOS,1993-09-04,BRA,Porto Alegre (BRA),2017-09-07,senior,triple jump,24,M,0
16.86,-2.3,Yordanys DURANONA GARCIA,1988-06-16,DMA,Gold Coast (AUS),2018-04-14,senior,triple jump,29,M,0
16.86,+2.2,Tomáš VESZELKA,1995-07-09,SVK,Košice (SVK),2018-05-08,senior,triple jump,22,M,0
16.86,+2.1,Jean-Noel CRETINOIR,1994-12-28,FRA,Montreuil (FRA),2018-06-19,senior,triple jump,23,M,0
16.86,0.0,Ruiting WU,1995-11-29,CHN,Daqing (CHN),2018-07-19,senior,triple jump,22,M,0
16.86,+6.5,Chengetayi MAPAYA,1998-12-19,ZIM,"Fayetteville, AR (USA)",2019-04-27,senior,triple jump,20,M,0
16.86,+2.4,Tomáš VESZELKA,1995-07-09,SVK,Sotteville-lès-Rouen (FRA),2019-07-16,senior,triple jump,24,M,0
16.86,+0.1,Dmitriy SOROKIN,1992-09-27,ANA,"Khalifa International Stadium, Doha (QAT)",2019-09-27,senior,triple jump,27,M,0
16.86,0.0,Yaming ZHU,1994-05-04,CHN,"Pista de atletismo Cuberta de Ourense, Ourense (ESP) (i)",2020-03-01,senior,triple jump,25,M,1
16.86,+1.0,Yaming ZHU,1994-05-04,CHN,Dalian (CHN),2020-07-14,senior,triple jump,26,M,0
16.86,+0.5,Pablo TORRIJOS,1992-05-12,ESP,"Stadio Giuseppe Grezar, Trieste (ITA)",2020-08-01,senior,triple jump,28,M,0
16.86,-0.5,Hugues Fabrice ZANGO,1993-06-25,BUR,"Stadium Municipal, Albi (FRA)",2020-09-12,senior,triple jump,27,M,0
16.86,0.0,Max HEß,1996-07-13,GER,"Arena, Toruń (POL) (i)",2021-03-05,senior,triple jump,24,M,1
16.86,+0.3,Andreas PANTAZIS,2000-06-04,GRE,"Agios Kosmas Training Center, Elliniko, Athina (GRE)",2021-05-08,senior,triple jump,20,M,0
16.86,+0.3,Pangshuai LI,1992-04-09,CHN,Xi'an (CHN),2021-09-25,senior,triple jump,29,M,0
16.86,+0.2,Tobia BOCCHI,1997-04-07,ITA,"Stadio Guidobaldi, Rieti (ITA)",2022-06-25,senior,triple jump,25,M,0
16.86,+0.7,Andrea DALLAVALLE,1999-10-31,ITA,"Hayward Field, Eugene, OR (USA)",2022-07-21,senior,triple jump,22,M,0
16.86,-0.7,Jean-Marc PONTVIANNE,1994-08-06,FRA,"Hayward Field, Eugene, OR (USA)",2022-07-23,senior,triple jump,27,M,0
16.86,0.0,Christian EDWARDS,1999-03-23,USA,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",2023-02-25,senior,triple jump,23,M,1
16.86,+2.1,Jah-Nhai PERINCHIEF,1997-12-13,BER,"Suhaim bin Hamad Stadium, Doha (QAT)",2023-05-05,senior,triple jump,25,M,0
16.86,-0.4,Yaming ZHU,1994-05-04,CHN,Chengdu (CHN),2023-05-13,senior,triple jump,29,M,0
16.86,0.0,Russell ROBINSON,2001-06-27,USA,"Rector Fieldhouse, Blacksburg, VA (USA) (i)",2025-02-08,senior,triple jump,23,M,1
16.86,+0.4,Jah-Nhai PERINCHIEF,1997-12-13,BER,"Franklin Field, Philadelphia, PA (USA)",2025-04-26,senior,triple jump,27,M,0
16.86,+0.1,Salif MANE,2001-12-12,USA,"National Stadium, Tokyo (JPN)",2025-09-17,senior,triple jump,23,M,0
16.85,-1.3,Józef SCHMIDT,1935-03-28,POL,"National Stadium, Tokyo (JPN)",1964-10-16,senior,triple jump,29,M,0
16.85,+6.4,Zoltán CZIFFRA,1942-11-10,HUN,"Georgios Karaiskakis Stadium, Athina (GRE)",1969-09-17,senior,triple jump,26,M,0
16.85,0.0,Carol CORBU,1946-02-08,ROU,Bucureşti (ROU) (i),1972-02-26,senior,triple jump,26,M,1
16.85,0.0,Viktor SANEYEV,1945-10-03,URS,"Olympiastadion, München (GER)",1972-09-03,senior,triple jump,26,M,0
16.85,+3.2,Carol CORBU,1946-02-08,ROU,"Olympiastadion, München (GER)",1972-09-04,senior,triple jump,26,M,0
16.85,0.0,Nélson PRUDÊNCIO,1944-04-04,BRA,Ciudad de México (MEX),1975-10-15,senior,triple jump,31,M,0
16.85,0.0,Willie BANKS,1956-03-11,USA,"Champaign, IL (USA)",1977-06-04,senior,triple jump,21,M,0
16.85,0.0,Ron LIVERS,1955-07-20,USA,"New York, NY (USA) (i)",1978-02-24,senior,triple jump,22,M,1
16.85,+3.1,Jaak UUDMÄE,1954-09-03,URS,Malmö (SWE),1979-07-01,senior,triple jump,24,M,0
16.85,+1.4,Armando HERRERA,1955-05-25,CUB,La Habana (CUB),1980-05-16,senior,triple jump,24,M,0
16.85,0.0,Aleksey ROGANIN,1959-03-26,URS,Leningrad (URS),1981-06-05,senior,triple jump,22,M,0
16.85,0.0,Aleksandr BESKROVNIY,1960-04-05,URS,Minsk (BLR) (i),1982-01-24,senior,triple jump,21,M,1
16.85,0.0,Vyacheslav BORDUKOV,1959-01-01,URS,Chelyabinsk (URS) (i),1983-02-06,senior,triple jump,24,M,1
16.85,0.0,David SILER,1961-05-15,USA,"Baton Rouge, LA (USA) (i)",1983-02-27,senior,triple jump,21,M,1
16.85,0.0,Dan SIMION,1958-01-28,ROU,Bucureşti (ROU),1983-06-04,senior,triple jump,25,M,0
16.85,0.0,Stoicha ILIEV,1960-01-16,BUL,Fürth (GER),1984-06-09,senior,triple jump,24,M,0
16.85,0.0,Sergey TARASOV,1962-08-16,URS,Omsk (URS),1984-06-16,senior,triple jump,21,M,0
16.85,NWI,Béla BAKOSI,1957-06-18,HUN,Stuttgart (GER),1984-06-17,senior,triple jump,26,M,0
16.85,0.0,Aleksandr LISICHONOK,1958-12-22,URS,Kiev (URS),1984-06-21,senior,triple jump,25,M,0
16.85,+1.4,Al JOYNER,1960-01-19,USA,"Memorial Coliseum, Los Angeles, CA (USA)",1984-08-03,senior,triple jump,24,M,0
16.85,0.0,Aleksandr YAKOVLEV,1957-09-08,URS,Kishinev (URS) (i),1985-02-17,senior,triple jump,27,M,1
16.85,w,José SALAZAR,1957-09-12,VEN,"San Angelo, TX (USA)",1985-03-02,senior,triple jump,27,M,0
16.85,NWI,Sergey TKACHYOV,1958-10-07,URS,Smolensk (URS),1985-07-01,senior,triple jump,26,M,0
16.85,0.0,Grigoriy YEMETS,1957-10-08,URS,Kiev (URS) (i),1986-01-25,senior,triple jump,28,M,1
16.85,0.0,Charles SIMPKINS,1963-10-19,USA,Stockholm (SWE),1986-07-01,senior,triple jump,22,M,0
16.85,-0.3,John HERBERT,1962-04-20,GBR,London (GBR),1986-07-11,senior,triple jump,24,M,0
16.85,NWI,Dmitriy LITVINENKO,1963-08-12,URS,Kiev (URS),1986-07-27,senior,triple jump,22,M,0
16.85,+1.9,Dmitriy LITVINENKO,1963-08-12,URS,Tallinn (EST),1987-06-27,senior,triple jump,23,M,0
16.85,0.0,Aleksandr YAKOVLEV,1957-09-08,URS,Kiev (URS) (i),1988-01-31,senior,triple jump,30,M,1
16.85,NWI,Kenny HARRISON,1965-02-13,USA,"Westwood, CA (USA)",1988-04-16,senior,triple jump,23,M,0
16.85,NWI,Willie BANKS,1956-03-11,USA,"Westwood, CA (USA)",1988-06-05,senior,triple jump,32,M,0
16.85,NWI,Mihai BRAN,1962-01-12,ROU,Bucureşti (ROU),1988-06-11,senior,triple jump,26,M,0
16.85,+1.5,Mamed AKHUNDOV,1964-10-09,URS,Chelyabinsk (URS),1988-07-17,senior,triple jump,23,M,0
16.85,NWI,Dario BADINELLI,1960-08-10,ITA,Sestriere (ITA),1988-08-11,senior,triple jump,28,M,0
16.85,NWI,Igor PARYGIN,1967-02-03,URS,Vladivostok (URS),1988-09-14,senior,triple jump,21,M,0
16.85,0.0,Kenny HARRISON,1965-02-13,USA,Glasgow (GBR) (i),1989-03-10,senior,triple jump,24,M,1
16.85,NWI,Juan Miguel LÓPEZ,1967-04-07,CUB,La Habana (CUB),1989-05-13,senior,triple jump,22,M,0
16.85,NWI,Wolfgang ZINSER,1964-03-26,FRG,Essen (GER),1989-07-02,senior,triple jump,25,M,0
16.85,+1.5,Jörg FRIEß,1968-10-27,GDR,"Estadio Olímpico, Barcelona (ESP)",1989-09-09,senior,triple jump,20,M,0
16.85,0.0,Igor PARYGIN,1967-02-03,URS,Moskva (URS) (i),1990-01-13,senior,triple jump,22,M,1
16.85,NWI,Vladimir CHERNIKOV,1959-08-03,URS,Stara Zagora (BUL),1990-07-22,senior,triple jump,30,M,0
16.85,NWI,Lotfi KHAIDA,1968-12-20,ALG,"El Paso, TX (USA)",1992-04-11,senior,triple jump,23,M,0
16.85,+1.7,Yanping CHEN,1966-01-17,CHN,Shizuoka (JPN),1992-05-05,senior,triple jump,26,M,0
16.85,0.0,Māris BRUŽIKS,1962-08-25,LAT,"Stadio Olimpico, Roma (ITA)",1992-06-09,senior,triple jump,29,M,0
16.85,0.0,Aleksandr KOVALENKO,1963-05-08,BLR,Zürich (SUI),1992-08-19,senior,triple jump,29,M,0
16.85,-0.7,Aleksandr KOVALENKO,1963-05-08,BLR,"Estadio Panamericano, La Habana (CUB)",1992-09-26,senior,triple jump,29,M,0
16.85,+1.9,Juan Miguel LÓPEZ,1967-04-07,CUB,La Habana (CUB),1993-05-23,senior,triple jump,26,M,0
16.85,-1.0,Vasiliy SOKOV,1968-04-07,RUS,"Gottlieb-Daimler Stadion, Stuttgart (GER)",1993-08-15,senior,triple jump,25,M,0
16.85,-0.2,Māris BRUŽIKS,1962-08-25,LAT,"Gottlieb-Daimler Stadion, Stuttgart (GER)",1993-08-15,senior,triple jump,30,M,0
16.85,+0.5,Jonathan EDWARDS,1966-05-10,GBR,"Olympiastadion, Helsinki (FIN)",1994-08-13,senior,triple jump,28,M,0
16.85,0.0,Yoel GARCÍA,1973-11-25,CUB,Bruxelles (BEL),1995-08-25,senior,triple jump,21,M,0
16.85,0.0,Denis KAPUSTIN,1970-10-05,RUS,Rieti (ITA),1995-09-05,senior,triple jump,24,M,0
16.85,0.0,Viktor SOTNIKOV,1974-09-12,RUS,Moskva (RUS) (i),1996-02-23,senior,triple jump,21,M,1
16.85,+8.3,Ndabazihle MDHLONGWA,1973-05-30,ZIM,"Baton Rouge, LA (USA)",1996-04-20,senior,triple jump,22,M,0
16.85,+0.2,LaMark CARTER,1970-08-23,USA,Osaka (JPN),1996-05-11,senior,triple jump,25,M,0
16.85,+0.8,Gennadiy MARKOV,1967-06-15,RUS,Oslo (NOR),1996-07-05,senior,triple jump,29,M,0
16.85,+2.2,Andrew MURPHY,1969-12-18,AUS,Sydney (AUS),1997-01-27,senior,triple jump,27,M,0
16.85,0.0,Andreas LÜBBERS,1973-01-01,GER,Sindelfingen (GER) (i),1997-02-02,senior,triple jump,24,M,1
16.85,0.0,Gennadiy GLUSHENKO,1970-05-26,UKR,Zaporozhye (UKR) (i),1997-02-11,senior,triple jump,26,M,1
16.85,0.0,Ndabazihle MDHLONGWA,1973-05-30,ZIM,"Houston, TX (USA)",1997-03-22,senior,triple jump,23,M,0
16.85,+2.7,Robert HOWARD,1975-11-26,USA,"Philadelphia, PA (USA)",1997-04-24,senior,triple jump,21,M,0
16.85,0.0,Aliecer URRUTIA,1974-09-22,CUB,Madrid (ESP),1997-09-05,senior,triple jump,22,M,0
16.85,+2.9,Onochie ACHIKE,1975-01-31,GBR,Canberra (AUS),1998-02-08,senior,triple jump,23,M,0
16.85,-0.2,Rogel NACHUM,1967-05-21,ISR,Tel Aviv (ISR),1998-02-22,senior,triple jump,30,M,0
16.85,+1.2,Sergiy BYKOV,1971-05-11,UKR,"Bloomington, IN (USA)",1998-05-16,senior,triple jump,27,M,0
16.85,-1.2,Jiří KUNTOŠ,1973-10-02,CZE,Jablonec nad Nisou (CZE),1998-07-11,senior,triple jump,24,M,0
16.85,+0.2,Yoelbi QUESADA,1973-08-04,CUB,"Stadio Olimpico, Roma (ITA)",1998-07-14,senior,triple jump,24,M,0
16.85,0.0,Carlos CALADO,1975-10-05,POR,Espinho (POR) (i),1999-01-09,senior,triple jump,23,M,1
16.85,0.0,Paolo CAMOSSI,1974-01-06,ITA,Stuttgart (GER) (i),1999-02-07,senior,triple jump,25,M,1
16.85,0.0,Charles Michael FRIEDEK,1971-08-26,GER,Stuttgart (GER) (i),1999-02-07,senior,triple jump,27,M,1
16.85,0.0,Andrey KURENNOY,1972-05-12,RUS,Moskva (RUS) (i),1999-02-19,senior,triple jump,26,M,1
16.85,+9.9,Sergey KOCHKIN,1970-07-01,RUS,Thessaloniki (GRE),1999-06-23,senior,triple jump,28,M,0
16.85,+0.5,Julian GOLLEY,1971-09-12,GBR,"Stade Olympique de la Pontaise, Lausanne (SUI)",1999-07-02,senior,triple jump,27,M,0
16.85,+1.0,Yoelbi QUESADA,1973-08-04,CUB,Palma de Mallorca (ESP),1999-07-08,senior,triple jump,25,M,0
16.85,+0.1,Ketill HANSTVEIT,1973-11-02,NOR,Tel Aviv (ISR),1999-07-18,senior,triple jump,25,M,0
16.85,+1.2,Johan MERILUOTO,1974-03-22,FIN,Lahti (FIN),1999-07-28,senior,triple jump,25,M,0
16.85,+0.7,Vasiliy SOKOV,1968-04-07,RUS,"La Cartuja, Sevilla (ESP)",1999-08-23,senior,triple jump,31,M,0
16.85,0.0,Sergey KOCHKIN,1970-07-01,RUS,Samara (RUS) (i),2000-01-30,senior,triple jump,29,M,1
16.85,+1.2,Robert HOWARD,1975-11-26,USA,Milano (ITA),2000-06-07,senior,triple jump,24,M,0
16.85,+2.3,Junjie GU,1985-05-05,CHN,Jinzhou (CHN),2000-06-07,senior,triple jump,15,M,0
16.85,+1.6,Andrey KURENNOY,1972-05-12,RUS,Madrid (ESP),2001-05-26,senior,triple jump,29,M,0
16.85,0.0,Aleksandr GLAVATSKIY,1970-05-02,BLR,Brest (BLR),2001-06-09,senior,triple jump,31,M,0
16.85,+1.3,Karl TAILLEPIERRE,1976-08-13,FRA,St-Etienne (FRA),2001-07-01,senior,triple jump,24,M,0
16.85,+2.9,Arius FILET,1977-12-17,FRA,St-Etienne (FRA),2001-07-01,senior,triple jump,23,M,0
16.85,-0.5,Christian OLSSON,1980-01-25,SWE,"Queensland Sport and Athletics Centre, Nathan, Brisbane (AUS)",2001-09-04,senior,triple jump,21,M,0
16.85,0.0,LeJuan SIMON,1981-02-07,TTO,"Norman, OK (USA) (i)",2002-02-16,senior,triple jump,21,M,1
16.85,+2.0,Aleksandr GLAVATSKIY,1970-05-02,BLR,Athina (GRE),2002-06-10,senior,triple jump,32,M,0
16.85,+1.6,LeVar ANDERSON,1977-03-26,USA,Chania (GRE),2002-06-30,senior,triple jump,25,M,0
16.85,+1.0,Tim RUSAN,1977-06-25,USA,Sheffield (GBR),2002-06-30,senior,triple jump,25,M,0
16.85,0.0,Maksim MOLOKOV,1977-05-24,RUS,Samara (RUS) (i),2003-01-26,senior,triple jump,25,M,1
16.85,+0.5,Sébastien PINCEMAIL,1979-02-21,FRA,Torino (ITA),2003-06-06,senior,triple jump,24,M,0
16.85,+0.3,Ivailo RUSENOV,1979-09-09,BUL,Sofia (BUL),2003-06-07,senior,triple jump,23,M,0
16.85,0.0,Alexander MARTÍNEZ,1977-08-23,CUB,"Stade Olympique de la Pontaise, Lausanne (SUI)",2003-07-01,senior,triple jump,25,M,0
16.85,+1.4,Mykola SAVOLAINEN,1980-03-25,UKR,Kyiv (UKR),2003-07-06,senior,triple jump,23,M,0
16.85,-0.7,Marian OPREA,1982-06-06,ROU,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",2003-07-17,senior,triple jump,21,M,0
16.85,0.0,Nelson ÉVORA,1984-04-20,POR,Moskva (RUS) (i),2004-02-15,senior,triple jump,19,M,1
16.85,+0.2,Aarik WILSON,1982-10-25,USA,"Austin, TX (USA)",2004-04-03,senior,triple jump,21,M,0
16.85,-0.8,Walter DAVIS,1979-07-02,USA,"Crystal Palace, London (GBR)",2004-07-30,senior,triple jump,25,M,0
16.85,0.0,Viktor GUSHCHINSKIY,1978-08-12,RUS,Moskva (RUS) (i),2005-01-23,senior,triple jump,26,M,1
16.85,0.0,Aleksandr SERGEYEV,1983-07-29,RUS,Tula (RUS),2005-06-15,senior,triple jump,21,M,0
16.85,+0.3,Leevan SANDS,1981-08-16,BAH,"Crystal Palace, London (GBR)",2005-07-22,senior,triple jump,23,M,0
16.85,0.0,Paolo CAMOSSI,1974-01-06,ITA,Ancona (ITA) (i),2006-02-19,senior,triple jump,32,M,1
16.85,-0.6,Aleksandr PETRENKO,1983-02-08,RUS,Tula (RUS),2006-06-15,senior,triple jump,23,M,0
16.85,0.0,Viktor GUSHCHINSKIY,1978-08-12,RUS,Tula (RUS),2006-07-16,senior,triple jump,27,M,0
16.85,+1.3,Alexander MARTÍNEZ,1977-08-23,SUI,Göteborg (SWE),2006-07-20,senior,triple jump,28,M,0
16.85,+0.7,Alexis COPELLO,1985-08-12,CUB,Cartagena de Indias (COL),2006-07-27,senior,triple jump,20,M,0
16.85,0.0,Julien KAPEK,1979-01-12,FRA,"Gottlieb-Daimler Stadion, Stuttgart (GER)",2006-09-09,senior,triple jump,27,M,0
16.85,0.0,Yevgeniy PLOTNIR,1977-06-26,RUS,"National Indoor Arena, Birmingham (GBR) (i)",2007-03-03,senior,triple jump,29,M,1
16.85,+4.6,Mateusz PARLICKI,1984-04-14,POL,Warszawa (POL),2007-05-27,senior,triple jump,23,M,0
16.85,+0.6,Yoelbi QUESADA,1973-08-04,CUB,La Habana (CUB),2007-06-22,senior,triple jump,33,M,0
16.85,-0.9,Jacek KAZIMIEROWSKI,1974-07-02,POL,"Olympiastadion, München (GER)",2007-06-24,senior,triple jump,32,M,0
16.85,-1.1,Osniel TOSCA,1984-06-30,CUB,"Stade de France, Paris-St-Denis (FRA)",2007-07-06,senior,triple jump,23,M,0
16.85,-1.3,Aleksandr PETRENKO,1983-02-08,RUS,"Stade de France, Paris-St-Denis (FRA)",2007-07-06,senior,triple jump,24,M,0
16.85,+1.3,Alexander MARTÍNEZ,1977-08-23,SUI,"Yanmar Stadium Nagai, Osaka (JPN)",2007-08-27,senior,triple jump,30,M,0
16.85,0.0,Nelson ÉVORA,1984-04-20,POR,Espinho (POR) (i),2008-01-26,senior,triple jump,23,M,1
16.85,0.0,Yoandri BETANZOS,1982-02-15,CUB,Samara (RUS) (i),2008-02-02,senior,triple jump,25,M,1
16.85,0.0,Vladimir LETNICOV,1981-10-07,MDA,Chisinau (MDA) (i),2008-03-09,senior,triple jump,26,M,1
16.85,+0.8,Teddy TAMGHO,1989-06-15,FRA,Franconville (FRA),2008-05-04,senior,triple jump,18,M,0
16.85,0.0,Viktor YASTREBOV,1982-01-13,UKR,Dakar (SEN),2008-05-17,senior,triple jump,26,M,0
16.85,0.0,Yordanys DURANONA GARCIA,1988-06-16,CUB,La Habana (CUB),2008-06-01,senior,triple jump,19,M,0
16.85,-0.6,Aleksandr PETRENKO,1983-02-08,RUS,Kalamata (GRE),2008-06-04,senior,triple jump,25,M,0
16.85,+2.5,Jules LECHANGA,1986-11-19,FRA,Madrid (ESP),2008-07-05,senior,triple jump,21,M,0
16.85,+0.3,Randy LEWIS,1978-11-15,GRN,Stockholm (SWE),2008-07-22,senior,triple jump,29,M,0
16.85,-0.1,Walter DAVIS,1979-07-02,USA,Dubnica nad Váhom (SVK),2008-09-07,senior,triple jump,29,M,0
16.85,0.0,Alexis COPELLO,1985-08-12,CUB,Eaubonne (FRA) (i),2009-02-06,senior,triple jump,23,M,1
16.85,0.0,Héctor Dairon FUENTES,1988-05-19,CUB,Paris (FRA) (i),2009-02-13,senior,triple jump,20,M,1
16.85,+0.4,Brandon ROULHAC,1983-12-13,USA,"Tallahassee, FL (USA)",2009-05-09,senior,triple jump,25,M,0
16.85,0.0,Aleksandr SERGEYEV,1983-07-29,RUS,Thonon-les-Bains (FRA),2009-05-23,senior,triple jump,25,M,0
16.85,0.0,Kenta BELL,1977-03-16,USA,"Clermont, FL (USA)",2009-06-07,senior,triple jump,32,M,0
16.85,+0.5,Igor SPASOVKHODSKIY,1979-08-01,RUS,Moskva (RUS),2009-07-01,senior,triple jump,29,M,0
16.85,+0.4,Héctor Dairon FUENTES,1988-05-19,CUB,Beograd (SRB),2009-07-07,senior,triple jump,21,M,0
16.85,+0.6,Yoandri BETANZOS,1982-02-15,CUB,Barcelona (ESP),2009-08-02,senior,triple jump,27,M,0
16.85,0.0,Jadel GREGÓRIO,1980-09-16,BRA,"Aspire Dome, Doha (QAT) (i)",2010-03-12,senior,triple jump,29,M,1
16.85,+3.3,Kenta BELL,1977-03-16,USA,"El Paso, TX (USA)",2010-04-10,senior,triple jump,33,M,0
16.85,+0.6,Shuo CAO,1991-10-08,CHN,Suzhou (CHN),2010-04-24,senior,triple jump,18,M,0
16.85,+0.5,Bin DONG,1988-11-22,CHN,Zhaoqing (CHN),2010-05-29,senior,triple jump,21,M,0
16.85,0.0,Fabrizio SCHEMBRI,1981-01-27,ITA,Rethymno (GRE),2010-07-07,senior,triple jump,29,M,0
16.85,+1.0,Randy LEWIS,1978-11-15,GRN,"Poljud Stadion, Split (CRO)",2010-09-05,senior,triple jump,31,M,0
16.85,+0.2,Wilbert WALKER,1985-01-07,JAM,New Delhi (IND),2010-10-12,senior,triple jump,25,M,0
16.85,0.0,Igor SPASOVKHODSKIY,1979-08-01,RUS,Moskva (RUS) (i),2011-02-17,senior,triple jump,31,M,1
16.85,+1.5,Fabrizio DONATO,1976-08-14,ITA,Firenze (ITA),2011-06-04,senior,triple jump,34,M,0
16.85,+1.0,Viktor KUZNYETSOV,1986-07-14,UKR,Montreuil-sous-Bois (FRA),2011-06-07,senior,triple jump,24,M,0
16.85,+1.3,Alexey FYODOROV,1991-05-25,RUS,"Mestský Stadion, Ostrava (CZE)",2011-07-17,senior,triple jump,20,M,0
16.85,0.0,Andrea CHIARI,1991-02-12,ITA,Ancona (ITA) (i),2012-02-26,senior,triple jump,21,M,1
16.85,+3.0,Tosin OKE,1980-10-01,NGR,"Albert Park, Melbourne (AUS)",2012-03-02,senior,triple jump,31,M,0
16.85,+0.6,Renjith MAHESWARY,1986-01-30,IND,Patiala (IND),2012-04-21,senior,triple jump,26,M,0
16.85,+1.3,Walter DAVIS,1979-07-02,USA,Ponce (PUR),2012-05-12,senior,triple jump,32,M,0
16.85,+2.1,Ruslan SAMITOV,1991-07-11,RUS,Sochi (RUS),2012-05-27,senior,triple jump,20,M,0
16.85,+1.6,Dzmitry PLATNITSKI,1988-08-26,BLR,Kalamata (GRE),2012-06-02,senior,triple jump,23,M,0
16.85,+1.4,Yoandri BETANZOS,1982-02-15,CUB,La Habana (CUB),2012-06-28,senior,triple jump,30,M,0
16.85,0.0,Samyr LAINE,1984-07-17,HAI,"Crystal Palace, London (GBR)",2012-07-14,senior,triple jump,27,M,0
16.85,+4.2,Georgi TSONOV,1993-05-02,BUL,"Parow, Cape Town (RSA)",2013-02-16,senior,triple jump,19,M,0
16.85,+0.7,Alexey FYODOROV,1991-05-25,RUS,"Suhaim bin Hamad Stadium, Doha (QAT)",2013-05-10,senior,triple jump,21,M,0
16.85,-1.9,Fabrizio SCHEMBRI,1981-01-27,ITA,Saronno (ITA),2013-05-11,senior,triple jump,32,M,0
16.85,-0.4,Fabrizio SCHEMBRI,1981-01-27,ITA,"Stadio Olimpico, Roma (ITA)",2013-06-06,senior,triple jump,32,M,0
16.85,-1.0,Alexey FYODOROV,1991-05-25,RUS,"Central Stadium, Kazan (RUS)",2013-07-07,senior,triple jump,22,M,0
16.85,+2.1,Fabian FLORANT,1983-02-01,NED,Hilversum (NED),2013-07-07,senior,triple jump,30,M,0
16.85,+1.8,Troy DORIS,1989-04-12,USA,Padova (ITA),2014-07-06,senior,triple jump,25,M,0
16.85,0.0,Will CLAYE,1991-06-13,USA,Copenhagen (DEN),2014-08-06,senior,triple jump,23,M,0
16.85,+0.5,Godfrey Khotso MOKOENA,1985-03-06,RSA,Kuortane (FIN),2015-08-08,senior,triple jump,30,M,0
16.85,+0.1,Lyukman ADAMS,1988-09-24,RUS,"National Stadium, Beijing (CHN)",2015-08-26,senior,triple jump,26,M,0
16.85,+0.3,Alexis COPELLO,1985-08-12,CUB,Rovereto (ITA),2015-09-08,senior,triple jump,30,M,0
16.85,+0.1,Nelson ÉVORA,1984-04-20,POR,"Boudewijnstadion, Bruxelles (BEL)",2015-09-11,senior,triple jump,31,M,0
16.85,0.0,Dmitriy CHIZHIKOV,1993-12-06,RUS,St. Petersburg (RUS) (i),2016-02-07,senior,triple jump,22,M,1
16.85,0.0,Lyukman ADAMS,1988-09-24,RUS,Moskva (RUS) (i),2016-02-24,senior,triple jump,27,M,1
16.85,+2.7,Chris CARTER,1989-03-11,USA,"Walnut, CA (USA)",2016-04-16,senior,triple jump,27,M,0
16.85,-1.1,Kohei YAMASHITA,1994-09-06,JPN,Yokohama (JPN),2016-05-22,senior,triple jump,21,M,0
16.85,+0.3,Seref OSMANOGLU,1989-01-02,TUR,Mersin (TUR),2016-05-24,senior,triple jump,27,M,0
16.85,+0.9,Levon AGHASYAN,1995-01-19,ARM,Artashat (ARM),2016-05-28,senior,triple jump,21,M,0
16.85,+1.9,Maksim NIASTSIARENKA,1992-09-01,BLR,Grodno (BLR),2016-06-25,senior,triple jump,23,M,0
16.85,-0.2,Bin DONG,1988-11-22,CHN,"Olympic Stadium, London (GBR)",2016-07-22,senior,triple jump,27,M,0
16.85,+0.6,Chris BENARD,1990-04-09,USA,"Des Moines, IA (USA)",2017-04-29,senior,triple jump,27,M,0
16.85,+0.6,Melvin RAFFIN,1998-08-09,FRA,Montgeron (FRA),2017-05-14,senior,triple jump,18,M,0
16.85,-0.3,Kevin LURON,1991-11-08,FRA,Marseille (FRA),2017-07-15,senior,triple jump,25,M,0
16.85,-0.1,Dmitriy CHIZHIKOV,1993-12-06,RUS,Zhukovskiy (RUS),2017-07-29,senior,triple jump,23,M,0
16.85,+1.0,Yasser Mohammed TRIKI,1997-03-24,ALG,Algiers (ALG),2017-07-29,senior,triple jump,20,M,0
16.85,0.0,Chris CARTER,1989-03-11,USA,"New York, NY (USA) (i)",2018-01-27,senior,triple jump,28,M,1
16.85,+2.1,Scotty NEWTON,1996-09-19,USA,"Waco, TX (USA)",2018-05-13,senior,triple jump,21,M,0
16.85,0.0,Donald SCOTT,1992-02-23,USA,"New York, NY (USA) (i)",2019-02-24,senior,triple jump,27,M,1
16.85,+1.1,Chris CARTER,1989-03-11,USA,"Long Beach, CA (USA)",2019-04-20,senior,triple jump,30,M,0
16.85,+1.1,Mateus DE SÁ,1995-11-21,BRA,São Paulo (BRA),2019-06-16,senior,triple jump,23,M,0
16.85,0.0,Yaoqing FANG,1996-04-20,CHN,Shenyang (CHN),2019-07-11,senior,triple jump,23,M,0
