Mark,Competitor,DOB,Nat,Venue,Date,Age_category,Event,Age,Gender,is_indoor
1.95,Kajsa BERGQVIST,1976-10-12,SWE,"EIS Don Valley Stadium, Sheffield (GBR)",2007-07-15,senior,high jump,30,F,0
1.95,Ruth BEITIA,1979-04-01,ESP,Madrid (ESP),2007-07-21,senior,high jump,28,F,0
1.95,Kajsa BERGQVIST,1976-10-12,SWE,Madrid (ESP),2007-07-21,senior,high jump,30,F,0
1.95,Amy ACUFF,1975-07-14,USA,Madrid (ESP),2007-07-21,senior,high jump,32,F,0
1.95,Maria Romary RIFKA,1970-12-23,MEX,Rio de Janeiro (BRA),2007-07-25,senior,high jump,36,F,0
1.95,Nicole FORRESTER,1976-11-17,CAN,Rio de Janeiro (BRA),2007-07-25,senior,high jump,30,F,0
1.95,Tia HELLEBAUT,1978-02-16,BEL,Heusden-Zolder (BEL),2007-07-28,senior,high jump,29,F,0
1.95,Melanie SKOTNIK,1982-11-08,FRA,Niort (FRA),2007-08-04,senior,high jump,24,F,0
1.95,Emma GREEN,1984-12-08,SWE,Stockholm (SWE),2007-08-07,senior,high jump,22,F,0
1.95,Carolina KLÜFT,1983-02-02,SWE,"Yanmar Stadium Nagai, Osaka (JPN)",2007-08-25,senior,high jump,24,F,0
1.95,Romana DUBNOVÁ,1978-11-04,CZE,Olomouc (CZE),2007-09-08,senior,high jump,28,F,0
1.95,Antonietta DI MARTINO,1978-06-01,ITA,"Stadio Guidobaldi, Rieti (ITA)",2007-09-09,senior,high jump,29,F,0
1.95,Iva STRAKOVÁ,1980-08-04,CZE,Hustopeče (CZE) (i),2008-01-19,senior,high jump,27,F,1
1.95,Amy ACUFF,1975-07-14,USA,"Fresno, CA (USA) (i)",2008-01-21,senior,high jump,32,F,1
1.95,Ruth BEITIA,1979-04-01,ESP,Valencia (ESP) (i),2008-01-26,senior,high jump,28,F,1
1.95,Romana DUBNOVÁ,1978-11-04,CZE,Eaubonne (FRA) (i),2008-02-08,senior,high jump,29,F,1
1.95,Vita PALAMAR,1977-10-12,UKR,Eaubonne (FRA) (i),2008-02-08,senior,high jump,30,F,1
1.95,Marina AITOVA,1982-09-13,KAZ,Eaubonne (FRA) (i),2008-02-08,senior,high jump,25,F,1
1.95,Marina AITOVA,1982-09-13,KAZ,Karlsruhe (GER) (i),2008-02-10,senior,high jump,25,F,1
1.95,Anna CHICHEROVA,1982-07-22,RUS,Split (CRO) (i),2008-02-13,senior,high jump,25,F,1
1.95,Tatyana KIVIMYAGI,1984-06-23,RUS,Moskva (RUS) (i),2008-02-16,senior,high jump,23,F,1
1.95,Svetlana SHKOLINA,1986-03-09,RUS,Bucureşti (ROU) (i),2008-02-17,senior,high jump,21,F,1
1.95,Marina AITOVA,1982-09-13,KAZ,"Velódromo Luis Puig, Valencia (ESP) (i)",2008-03-09,senior,high jump,25,F,1
1.95,Amy ACUFF,1975-07-14,USA,"Velódromo Luis Puig, Valencia (ESP) (i)",2008-03-09,senior,high jump,32,F,1
1.95,Chaunte LOWE,1984-01-12,USA,"Lake Buena Vista, FL (USA)",2008-03-22,senior,high jump,24,F,0
1.95,Chaunte LOWE,1984-01-12,USA,"Des Moines, IA (USA)",2008-04-23,senior,high jump,24,F,0
1.95,Sharon DAY-MONROE,1985-06-09,USA,"Northridge, CA (USA)",2008-05-17,senior,high jump,22,F,0
1.95,Ruth BEITIA,1979-04-01,ESP,Vila Real de Santo António (POR),2008-05-25,senior,high jump,29,F,0
1.95,Marina AITOVA,1982-09-13,KAZ,Athina (GRE),2008-05-28,senior,high jump,25,F,0
1.95,Iva STRAKOVÁ,1980-08-04,CZE,Ostrava (CZE),2008-05-31,senior,high jump,27,F,0
1.95,Marina AITOVA,1982-09-13,KAZ,Kalamata (GRE),2008-06-04,senior,high jump,25,F,0
1.95,Vita STYOPINA,1976-02-21,UKR,Yalta (UKR),2008-06-06,senior,high jump,32,F,0
1.95,Viktoriya SLIVKA-KLYUGINA,1980-09-28,RUS,Moskva (RUS),2008-06-21,senior,high jump,27,F,0
1.95,Yekaterina SAVCHENKO,1977-06-03,RUS,Moskva (RUS),2008-06-21,senior,high jump,31,F,0
1.95,Antonietta DI MARTINO,1978-06-01,ITA,"Parc des Sports, Annecy (FRA)",2008-06-22,senior,high jump,30,F,0
1.95,Vita STYOPINA,1976-02-21,UKR,"Parc des Sports, Annecy (FRA)",2008-06-22,senior,high jump,32,F,0
1.95,Ruth BEITIA,1979-04-01,ESP,Eberstadt (GER),2008-06-28,senior,high jump,29,F,0
1.95,Viktoriya SLIVKA-KLYUGINA,1980-09-28,RUS,Eberstadt (GER),2008-06-28,senior,high jump,27,F,0
1.95,Vita PALAMAR,1977-10-12,UKR,Eberstadt (GER),2008-06-28,senior,high jump,30,F,0
1.95,Iva STRAKOVÁ,1980-08-04,CZE,Eberstadt (GER),2008-06-28,senior,high jump,27,F,0
1.95,Svetlana SHKOLINA,1986-03-09,RUS,Milano (ITA),2008-07-02,senior,high jump,22,F,0
1.95,Vita STYOPINA,1976-02-21,UKR,Kyiv (UKR),2008-07-03,senior,high jump,32,F,0
1.95,Doreen AMATA,1988-05-06,NGR,Abuja (NGR),2008-07-03,senior,high jump,20,F,0
1.95,Tatyana KIVIMYAGI,1984-06-23,RUS,Madrid (ESP),2008-07-05,senior,high jump,24,F,0
1.95,Nicole FORRESTER,1976-11-17,CAN,Windsor (CAN),2008-07-06,senior,high jump,31,F,0
1.95,Antonietta DI MARTINO,1978-06-01,ITA,"Stadio Olimpico, Roma (ITA)",2008-07-11,senior,high jump,30,F,0
1.95,Marina AITOVA,1982-09-13,KAZ,"Stadio Olimpico, Roma (ITA)",2008-07-11,senior,high jump,25,F,0
1.95,Viktoriya SLIVKA-KLYUGINA,1980-09-28,RUS,Kazan (RUS),2008-07-20,senior,high jump,27,F,0
1.95,Irina GORDEYEVA,1986-10-09,RUS,Kazan (RUS),2008-07-20,senior,high jump,21,F,0
1.95,Yekaterina SAVCHENKO,1977-06-03,RUS,Kazan (RUS),2008-07-20,senior,high jump,31,F,0
1.95,Amy ACUFF,1975-07-14,USA,Stockholm (SWE),2008-07-22,senior,high jump,33,F,0
1.95,Emma GREEN,1984-12-08,SWE,Västerås (SWE),2008-08-03,senior,high jump,23,F,0
1.95,Ruth BEITIA,1979-04-01,ESP,"Letzigrund, Zürich (SUI)",2008-08-29,senior,high jump,29,F,0
1.95,Melanie SKOTNIK,1982-11-08,FRA,"Stade Raymond Petit, Tomblaine (FRA)",2008-09-09,senior,high jump,25,F,0
1.95,Iva STRAKOVÁ,1980-08-04,CZE,Hustopeče (CZE) (i),2009-01-24,senior,high jump,28,F,1
1.95,Ruth BEITIA,1979-04-01,ESP,Santander (ESP) (i),2009-01-24,senior,high jump,29,F,1
1.95,Mélanie MELFORT,1982-11-08,FRA,Banská Bystrica (SVK) (i),2009-02-11,senior,high jump,26,F,1
1.95,Elizabeth PATTERSON,1988-06-09,USA,"College Station, TX (USA) (i)",2009-03-13,senior,high jump,20,F,1
1.95,Ariane FRIEDRICH,1984-01-10,GER,Darmstadt (GER),2009-05-16,senior,high jump,25,F,0
1.95,Destinee HOOKER,1987-09-07,USA,"Lubbock, TX (USA)",2009-05-17,senior,high jump,21,F,0
1.95,Nadiya DUSANOVA,1987-11-17,UZB,Suzhou (CHN),2009-05-23,senior,high jump,21,F,0
1.95,Ruth BEITIA,1979-04-01,ESP,Castellón (ESP),2009-05-31,senior,high jump,30,F,0
1.95,Ruth BEITIA,1979-04-01,ESP,Valencia (ESP),2009-06-06,senior,high jump,30,F,0
1.95,Destinee HOOKER,1987-09-07,USA,"Fayetteville, AR (USA)",2009-06-12,senior,high jump,21,F,0
1.95,Svetlana SHKOLINA,1986-03-09,RUS,Moskva (RUS),2009-06-12,senior,high jump,23,F,0
1.95,Venelina VENEVA-MATEEVA,1974-06-13,BUL,Sofia (BUL),2009-06-14,senior,high jump,35,F,0
1.95,Svetlana SHKOLINA,1986-03-09,RUS,Ostrava (CZE),2009-06-17,senior,high jump,23,F,0
1.95,Irina GORDEYEVA,1986-10-09,RUS,Ostrava (CZE),2009-06-17,senior,high jump,22,F,0
1.95,Emma GREEN,1984-12-08,SWE,"Estádio Dr. Magalhães Pessoa, Leiria (POR)",2009-06-21,senior,high jump,24,F,0
1.95,Chaunte LOWE,1984-01-12,USA,"Eugene, OR (USA)",2009-06-25,senior,high jump,25,F,0
1.95,Amy ACUFF,1975-07-14,USA,"Eugene, OR (USA)",2009-06-25,senior,high jump,33,F,0
1.95,Sharon DAY-MONROE,1985-06-09,USA,"Eugene, OR (USA)",2009-06-25,senior,high jump,24,F,0
1.95,Ariane FRIEDRICH,1984-01-10,GER,Bühl (GER),2009-06-26,senior,high jump,25,F,0
1.95,Viktoriya SLIVKA-KLYUGINA,1980-09-28,RUS,Villeneuve d'Ascq (FRA),2009-06-30,senior,high jump,28,F,0
1.95,Ruth BEITIA,1979-04-01,ESP,"Bislett Stadion, Oslo (NOR)",2009-07-03,senior,high jump,30,F,0
1.95,Amy ACUFF,1975-07-14,USA,"Olympic Stadium, Athina (GRE)",2009-07-13,senior,high jump,33,F,0
1.95,Levern SPENCER,1984-06-23,LCA,Zaragoza (ESP),2009-07-18,senior,high jump,25,F,0
1.95,Blanka VLAŠIĆ,1983-11-08,CRO,"Olympiastadion, Berlin (GER)",2009-08-18,senior,high jump,25,F,0
1.95,Ruth BEITIA,1979-04-01,ESP,"Olympiastadion, Berlin (GER)",2009-08-18,senior,high jump,30,F,0
1.95,Chaunte LOWE,1984-01-12,USA,"Olympiastadion, Berlin (GER)",2009-08-18,senior,high jump,25,F,0
1.95,Ariane FRIEDRICH,1984-01-10,GER,"Olympiastadion, Berlin (GER)",2009-08-18,senior,high jump,25,F,0
1.95,Emma GREEN,1984-12-08,SWE,"Olympiastadion, Berlin (GER)",2009-08-18,senior,high jump,24,F,0
1.95,Antonietta DI MARTINO,1978-06-01,ITA,"Olympiastadion, Berlin (GER)",2009-08-18,senior,high jump,31,F,0
1.95,Amy ACUFF,1975-07-14,USA,"Olympiastadion, Berlin (GER)",2009-08-18,senior,high jump,34,F,0
1.95,Xingjuan ZHENG,1989-03-20,CHN,Jinan (CHN),2009-10-25,senior,high jump,20,F,0
1.95,Ariane FRIEDRICH,1984-01-10,GER,Hustopeče (CZE) (i),2010-01-23,senior,high jump,26,F,1
1.95,Svetlana SHKOLINA,1986-03-09,RUS,Split (CRO) (i),2010-02-21,senior,high jump,23,F,1
1.95,Irina GORDEYEVA,1986-10-09,RUS,Moskva (RUS) (i),2010-02-27,senior,high jump,23,F,1
1.95,Svetlana SHKOLINA,1986-03-09,RUS,Moskva (RUS) (i),2010-02-27,senior,high jump,23,F,1
1.95,Emma GREEN,1984-12-08,SWE,Banská Bystrica (SVK) (i),2010-03-04,senior,high jump,25,F,1
1.95,Ruth BEITIA,1979-04-01,ESP,Pamplona (ESP),2010-04-24,senior,high jump,31,F,0
1.95,Venelina VENEVA-MATEEVA,1974-06-13,BUL,Kalamata (GRE),2010-05-29,senior,high jump,35,F,0
1.95,Svetlana SHKOLINA,1986-03-09,RUS,Vila Real de Santo António (POR),2010-05-30,senior,high jump,24,F,0
1.95,Raffaella LAMERA,1983-04-13,ITA,Firenze (ITA),2010-06-05,senior,high jump,27,F,0
1.95,Levern SPENCER,1984-06-23,LCA,"Stadio Olimpico, Roma (ITA)",2010-06-10,senior,high jump,25,F,0
1.95,Antonietta DI MARTINO,1978-06-01,ITA,"Stadio Olimpico, Roma (ITA)",2010-06-10,senior,high jump,32,F,0
1.95,Ruth BEITIA,1979-04-01,ESP,"Stadio Olimpico, Roma (ITA)",2010-06-10,senior,high jump,31,F,0
1.95,Levern SPENCER,1984-06-23,LCA,Torino (ITA),2010-06-12,senior,high jump,25,F,0
1.95,Venelina VENEVA-MATEEVA,1974-06-13,BUL,Sofia (BUL),2010-06-13,senior,high jump,36,F,0
1.95,Ruth BEITIA,1979-04-01,ESP,"Fana Stadion, Bergen (NOR)",2010-06-20,senior,high jump,31,F,0
1.95,Levern SPENCER,1984-06-23,LCA,Espoo (FIN),2010-06-30,senior,high jump,26,F,0
1.95,Chaunte LOWE,1984-01-12,USA,Sollentuna (SWE),2010-07-01,senior,high jump,26,F,0
1.95,Tia HELLEBAUT,1978-02-16,BEL,"Moratalaz, Madrid (ESP)",2010-07-02,senior,high jump,32,F,0
1.95,Tia HELLEBAUT,1978-02-16,BEL,Heusden-Zolder (BEL),2010-07-10,senior,high jump,32,F,0
1.95,Nadiya DUSANOVA,1987-11-17,UZB,New Delhi (IND),2010-07-30,senior,high jump,22,F,0
1.95,Ruth BEITIA,1979-04-01,ESP,"Estadio Olímpico, Barcelona (ESP)",2010-08-01,senior,high jump,31,F,0
1.95,Vita STYOPINA,1976-02-21,UKR,"Estadio Olímpico, Barcelona (ESP)",2010-08-01,senior,high jump,34,F,0
1.95,Anna ILJUŠTŠENKO,1985-10-12,EST,Rakvere (EST),2010-08-03,senior,high jump,24,F,0
1.95,Emma GREEN,1984-12-08,SWE,Göteborg (SWE),2010-08-10,senior,high jump,25,F,0
1.95,Emma GREEN,1984-12-08,SWE,"Poljud Stadion, Split (CRO)",2010-09-05,senior,high jump,25,F,0
1.95,Irina GORDEYEVA,1986-10-09,RUS,Kawasaki (JPN),2010-09-19,senior,high jump,23,F,0
1.95,Svetlana RADZIVIL,1987-01-17,UZB,Guangzhou (CHN),2010-11-26,senior,high jump,23,F,0
1.95,Antonietta DI MARTINO,1978-06-01,ITA,Dessau (GER) (i),2011-02-02,senior,high jump,32,F,1
1.95,Ada ROBINSON,1989-10-20,USA,Air Force Academy (USA) (i),2011-02-12,senior,high jump,21,F,1
1.95,Svetlana SHKOLINA,1986-03-09,RUS,Arnstadt (GER) (i),2011-02-19,senior,high jump,24,F,1
1.95,Ruth BEITIA,1979-04-01,ESP,Valencia (ESP) (i),2011-02-19,senior,high jump,31,F,1
1.95,Venelina VENEVA-MATEEVA,1974-06-13,BUL,Izmir (TUR),2011-05-22,senior,high jump,36,F,0
1.95,Inika MCPHERSON,1986-09-29,USA,"El Paso, TX (USA)",2011-05-22,senior,high jump,24,F,0
1.95,Blanka VLAŠIĆ,1983-11-08,CRO,"Stadio Olimpico, Roma (ITA)",2011-05-26,senior,high jump,27,F,0
1.95,Vita STYOPINA,1976-02-21,UKR,Yalta (UKR),2011-05-30,senior,high jump,35,F,0
1.95,Venelina VENEVA-MATEEVA,1974-06-13,BUL,Kalamata (GRE),2011-06-04,senior,high jump,36,F,0
1.95,Mélanie MELFORT,1982-11-08,FRA,Rabat (MAR),2011-06-05,senior,high jump,28,F,0
1.95,Anna CHICHEROVA,1982-07-22,RUS,Rabat (MAR),2011-06-05,senior,high jump,28,F,0
1.95,Svetlana SHKOLINA,1986-03-09,RUS,Moskva (RUS),2011-06-12,senior,high jump,25,F,0
1.95,Tatyana ODINEVA,1983-05-25,RUS,Moskva (RUS),2011-06-12,senior,high jump,28,F,0
1.95,Brigetta BARRETT,1990-12-24,USA,"Hayward Field, Eugene, OR (USA)",2011-06-24,senior,high jump,20,F,0
1.95,Anna CHICHEROVA,1982-07-22,RUS,"Stade Olympique de la Pontaise, Lausanne (SUI)",2011-06-30,senior,high jump,28,F,0
1.95,Doreen AMATA,1988-05-06,NGR,Eberstadt (GER),2011-07-16,senior,high jump,23,F,0
1.95,Mariya KUCHINA,1993-01-14,RUS,"Kadrioru staadion, Tallinn (EST)",2011-07-24,senior,high jump,18,F,0
1.95,Ruth BEITIA,1979-04-01,ESP,Los Corrales de Buelna (ESP),2011-07-25,senior,high jump,32,F,0
1.95,Anna ILJUŠTŠENKO,1985-10-12,EST,Tallinn (EST),2011-07-31,senior,high jump,25,F,0
1.95,Anna CHICHEROVA,1982-07-22,RUS,"DS, Daegu (KOR)",2011-09-01,senior,high jump,29,F,0
1.95,Svetlana SHKOLINA,1986-03-09,RUS,"DS, Daegu (KOR)",2011-09-01,senior,high jump,25,F,0
1.95,Emma GREEN,1984-12-08,SWE,"DS, Daegu (KOR)",2011-09-01,senior,high jump,26,F,0
1.95,Deirdre RYAN,1982-06-01,IRL,"DS, Daegu (KOR)",2011-09-01,senior,high jump,29,F,0
1.95,Anna ILJUŠTŠENKO,1985-10-12,EST,"DS, Daegu (KOR)",2011-09-01,senior,high jump,25,F,0
1.95,Blanka VLAŠIĆ,1983-11-08,CRO,"DS, Daegu (KOR)",2011-09-01,senior,high jump,27,F,0
1.95,Antonietta DI MARTINO,1978-06-01,ITA,"DS, Daegu (KOR)",2011-09-01,senior,high jump,33,F,0
1.95,Brigetta BARRETT,1990-12-24,USA,"DS, Daegu (KOR)",2011-09-01,senior,high jump,20,F,0
1.95,Doreen AMATA,1988-05-06,NGR,"DS, Daegu (KOR)",2011-09-01,senior,high jump,23,F,0
1.95,Xingjuan ZHENG,1989-03-20,CHN,"DS, Daegu (KOR)",2011-09-01,senior,high jump,22,F,0
1.95,Svetlana RADZIVIL,1987-01-17,UZB,"DS, Daegu (KOR)",2011-09-01,senior,high jump,24,F,0
1.95,Antonietta DI MARTINO,1978-06-01,ITA,Rovereto (ITA),2011-09-13,senior,high jump,33,F,0
1.95,Svetlana SHKOLINA,1986-03-09,RUS,Hustopeče (CZE) (i),2012-01-28,senior,high jump,25,F,1
1.95,Tia HELLEBAUT,1978-02-16,BEL,Antwerpen (BEL) (i),2012-01-28,senior,high jump,33,F,1
1.95,Svetlana SHKOLINA,1986-03-09,RUS,Moskva (RUS) (i),2012-02-11,senior,high jump,25,F,1
1.95,Ebba JUNGMARK,1987-03-10,SWE,Örebro (SWE) (i),2012-02-19,senior,high jump,24,F,1
1.95,Emma GREEN,1984-12-08,SWE,Örebro (SWE) (i),2012-02-19,senior,high jump,27,F,1
1.95,Anna CHICHEROVA,1982-07-22,RUS,"Ataköy Arena, Istanbul (TUR) (i)",2012-03-09,senior,high jump,29,F,1
1.95,Ebba JUNGMARK,1987-03-10,SWE,"Ataköy Arena, Istanbul (TUR) (i)",2012-03-09,senior,high jump,24,F,1
1.95,Antonietta DI MARTINO,1978-06-01,ITA,"Ataköy Arena, Istanbul (TUR) (i)",2012-03-09,senior,high jump,33,F,1
1.95,Chaunte LOWE,1984-01-12,USA,"Ataköy Arena, Istanbul (TUR) (i)",2012-03-09,senior,high jump,28,F,1
1.95,Svetlana RADZIVIL,1987-01-17,UZB,"Ataköy Arena, Istanbul (TUR) (i)",2012-03-09,senior,high jump,25,F,1
1.95,Tia HELLEBAUT,1978-02-16,BEL,"Ataköy Arena, Istanbul (TUR) (i)",2012-03-09,senior,high jump,34,F,1
1.95,Antonietta DI MARTINO,1978-06-01,ITA,"Ataköy Arena, Istanbul (TUR) (i)",2012-03-10,senior,high jump,33,F,1
1.95,Anna CHICHEROVA,1982-07-22,RUS,"Ataköy Arena, Istanbul (TUR) (i)",2012-03-10,senior,high jump,29,F,1
1.95,Ebba JUNGMARK,1987-03-10,SWE,"Ataköy Arena, Istanbul (TUR) (i)",2012-03-10,senior,high jump,25,F,1
1.95,Tia HELLEBAUT,1978-02-16,BEL,"Ataköy Arena, Istanbul (TUR) (i)",2012-03-10,senior,high jump,34,F,1
1.95,Ruth BEITIA,1979-04-01,ESP,"Ataköy Arena, Istanbul (TUR) (i)",2012-03-10,senior,high jump,32,F,1
1.95,Amy ACUFF,1975-07-14,USA,"Austin, TX (USA)",2012-03-31,senior,high jump,36,F,0
1.95,Brigetta BARRETT,1990-12-24,USA,"Palo Alto, CA (USA)",2012-04-06,senior,high jump,21,F,0
1.95,Brigetta BARRETT,1990-12-24,USA,"Walnut, CA (USA)",2012-04-21,senior,high jump,21,F,0
1.95,Inika MCPHERSON,1986-09-29,USA,"Walnut, CA (USA)",2012-04-21,senior,high jump,25,F,0
1.95,Venelina VENEVA-MATEEVA,1974-06-13,BUL,Izmir (TUR),2012-05-20,senior,high jump,37,F,0
1.95,Tonje ANGELSEN,1990-01-17,NOR,Oslo (NOR),2012-05-24,senior,high jump,22,F,0
1.95,Svetlana SHKOLINA,1986-03-09,RUS,Vila Real de Santo António (POR),2012-05-27,senior,high jump,26,F,0
1.95,Olena HOLOSHA,1982-01-26,UKR,Yalta (UKR),2012-05-27,senior,high jump,30,F,0
1.95,Tonje ANGELSEN,1990-01-17,NOR,Zhukovskiy (RUS),2012-06-17,senior,high jump,22,F,0
1.95,Irina GORDEYEVA,1986-10-09,RUS,Zhukovskiy (RUS),2012-06-17,senior,high jump,25,F,0
1.95,Nadiya DUSANOVA,1987-11-17,UZB,Tashkent (UZB),2012-06-22,senior,high jump,24,F,0
1.95,Amy ACUFF,1975-07-14,USA,"Hayward Field, Eugene, OR (USA)",2012-06-30,senior,high jump,36,F,0
1.95,Marina AITOVA,1982-09-13,KAZ,Almaty (KAZ),2012-06-30,senior,high jump,29,F,0
1.95,Olena HOLOSHA,1982-01-26,UKR,"Stade de France, Paris-St-Denis (FRA)",2012-07-06,senior,high jump,30,F,0
1.95,Airinė PALŠYTĖ,1992-07-13,LTU,Kaunas (LTU),2012-07-07,senior,high jump,19,F,0
1.95,Mirela DEMIREVA,1989-09-28,BUL,Luzern (SUI),2012-07-17,senior,high jump,22,F,0
1.95,Marie-Laurence JUNGFLEISCH,1990-10-07,GER,Luzern (SUI),2012-07-17,senior,high jump,21,F,0
1.95,Irina GORDEYEVA,1986-10-09,RUS,Albi (FRA),2012-08-15,senior,high jump,25,F,0
1.95,Anna CHICHEROVA,1982-07-22,RUS,"Boudewijnstadion, Bruxelles (BEL)",2012-09-07,senior,high jump,30,F,0
1.95,Alessia TROST,1993-03-08,ITA,Hustopeče (CZE) (i),2013-01-26,senior,high jump,19,F,1
1.95,Olena HOLOSHA,1982-01-26,UKR,Eaubonne (FRA) (i),2013-02-07,senior,high jump,31,F,1
1.95,Alessia TROST,1993-03-08,ITA,Gent (BEL) (i),2013-02-10,senior,high jump,19,F,1
1.95,Olena HOLOSHA,1982-01-26,UKR,Sumy (UKR) (i),2013-02-15,senior,high jump,31,F,1
1.95,Alessia TROST,1993-03-08,ITA,Ancona (ITA) (i),2013-02-16,senior,high jump,19,F,1
1.95,Tia HELLEBAUT,1978-02-16,BEL,"Globe Arena, Stockholm (SWE) (i)",2013-02-21,senior,high jump,35,F,1
1.95,Ruth BEITIA,1979-04-01,ESP,Santander (ESP) (i),2013-02-23,senior,high jump,33,F,1
1.95,Brigetta BARRETT,1990-12-24,USA,"Fayetteville, AR (USA) (i)",2013-03-08,senior,high jump,22,F,1
1.95,Ruth BEITIA,1979-04-01,ESP,"Des Moines, IA (USA)",2013-04-27,senior,high jump,34,F,0
1.95,Anna CHICHEROVA,1982-07-22,RUS,Tokyo (JPN),2013-05-05,senior,high jump,30,F,0
1.95,Ana ŠIMIĆ,1990-05-05,CRO,Beijing (CHN),2013-05-21,senior,high jump,23,F,0
1.95,Marie-Laurence JUNGFLEISCH,1990-10-07,GER,Eppingen (GER),2013-05-30,senior,high jump,22,F,0
1.95,Blanka VLAŠIĆ,1983-11-08,CRO,"Stadio Olimpico, Roma (ITA)",2013-06-06,senior,high jump,29,F,0
1.95,Brigetta BARRETT,1990-12-24,USA,"Eugene, OR (USA)",2013-06-08,senior,high jump,22,F,0
1.95,Justyna KASPRZYCKA,1987-08-20,POL,Opole (POL),2013-06-09,senior,high jump,25,F,0
1.95,Emma GREEN,1984-12-08,SWE,"Bislett Stadion, Oslo (NOR)",2013-06-13,senior,high jump,28,F,0
1.95,Anna CHICHEROVA,1982-07-22,RUS,"Bislett Stadion, Oslo (NOR)",2013-06-13,senior,high jump,30,F,0
1.95,Marina AITOVA,1982-09-13,KAZ,Almaty (KAZ),2013-06-15,senior,high jump,30,F,0
1.95,Levern SPENCER,1984-06-23,LCA,Morelia (MEX),2013-07-05,senior,high jump,29,F,0
1.95,Ruth BEITIA,1979-04-01,ESP,"Moratalaz, Madrid (ESP)",2013-07-13,senior,high jump,34,F,0
1.95,Emma GREEN,1984-12-08,SWE,"Moratalaz, Madrid (ESP)",2013-07-13,senior,high jump,28,F,0
1.95,Emma GREEN,1984-12-08,SWE,"Stade Louis II, Monaco (MON)",2013-07-19,senior,high jump,28,F,0
1.95,Airinė PALŠYTĖ,1992-07-13,LTU,Šiauliai (LTU),2013-07-27,senior,high jump,21,F,0
1.95,Antonia STERGIOU,1985-07-07,GRE,Stara Zagora (BUL),2013-07-28,senior,high jump,28,F,0
1.95,Kamila LIĆWINKO,1986-03-22,POL,Biala Podlaska (POL),2013-08-31,senior,high jump,27,F,0
1.95,Irina GORDEYEVA,1986-10-09,RUS,"Sports Park Mladost, Zagreb (CRO)",2013-09-03,senior,high jump,26,F,0
1.95,Emma GREEN,1984-12-08,SWE,"Sports Park Mladost, Zagreb (CRO)",2013-09-03,senior,high jump,28,F,0
1.95,Ana ŠIMIĆ,1990-05-05,CRO,"Sports Park Mladost, Zagreb (CRO)",2013-09-03,senior,high jump,23,F,0
1.95,Iryna GERASHCHENKO,1995-03-10,UKR,Sumy (UKR) (i),2014-02-21,senior,high jump,18,F,1
1.95,Emma GREEN,1984-12-08,SWE,Göteborg (SWE) (i),2014-02-22,senior,high jump,29,F,1
1.95,Ruth BEITIA,1979-04-01,ESP,"Ergo Arena, Sopot (POL) (i)",2014-03-07,senior,high jump,34,F,1
1.95,Mariya KUCHINA,1993-01-14,RUS,"Ergo Arena, Sopot (POL) (i)",2014-03-07,senior,high jump,21,F,1
1.95,Marie-Laurence JUNGFLEISCH,1990-10-07,GER,"Ergo Arena, Sopot (POL) (i)",2014-03-07,senior,high jump,23,F,1
1.95,Levern SPENCER,1984-06-23,LCA,"Ergo Arena, Sopot (POL) (i)",2014-03-07,senior,high jump,29,F,1
1.95,Kamila LIĆWINKO,1986-03-22,POL,"Ergo Arena, Sopot (POL) (i)",2014-03-07,senior,high jump,27,F,1
1.95,Justyna KASPRZYCKA,1987-08-20,POL,"Ergo Arena, Sopot (POL) (i)",2014-03-07,senior,high jump,26,F,1
1.95,Emma GREEN,1984-12-08,SWE,"Ergo Arena, Sopot (POL) (i)",2014-03-07,senior,high jump,29,F,1
1.95,Xingjuan ZHENG,1989-03-20,CHN,Nanjing (CHN) (i),2014-03-09,senior,high jump,24,F,1
1.95,Svetlana RADZIVIL,1987-01-17,UZB,Beijing (CHN),2014-05-21,senior,high jump,27,F,0
1.95,Oksana OKUNEVA,1990-03-14,UKR,Athina (GRE),2014-05-28,senior,high jump,24,F,0
1.95,Ana ŠIMIĆ,1990-05-05,CRO,"Hayward Field, Eugene, OR (USA)",2014-05-31,senior,high jump,24,F,0
1.95,Irina GORDEYEVA,1986-10-09,RUS,"Hayward Field, Eugene, OR (USA)",2014-05-31,senior,high jump,27,F,0
1.95,Kamila LIĆWINKO,1986-03-22,POL,"Hayward Field, Eugene, OR (USA)",2014-05-31,senior,high jump,28,F,0
1.95,Oksana OKUNEVA,1990-03-14,UKR,Kyiv (UKR),2014-06-03,senior,high jump,24,F,0
1.95,Svetlana RADZIVIL,1987-01-17,UZB,Plock (POL),2014-06-04,senior,high jump,27,F,0
1.95,Brigetta BARRETT,1990-12-24,USA,"Houston, TX (USA)",2014-06-06,senior,high jump,23,F,0
1.95,Kamila LIĆWINKO,1986-03-22,POL,Szczecin (POL),2014-06-07,senior,high jump,28,F,0
1.95,Justyna KASPRZYCKA,1987-08-20,POL,Szczecin (POL),2014-06-07,senior,high jump,26,F,0
1.95,Oksana OKUNEVA,1990-03-14,UKR,"FBK Stadium, Hengelo (NED)",2014-06-08,senior,high jump,24,F,0
1.95,Ana ŠIMIĆ,1990-05-05,CRO,"FBK Stadium, Hengelo (NED)",2014-06-08,senior,high jump,24,F,0
1.95,Ana ŠIMIĆ,1990-05-05,CRO,"Bislett Stadion, Oslo (NOR)",2014-06-11,senior,high jump,24,F,0
