Mark,Competitor,DOB,Nat,Venue,Date,Age_category,Event,Age,Gender,is_indoor
2.27,Javier SOTOMAYOR,1967-10-13,CUB,"Ullevi Stadium, Göteborg (SWE)",1995-08-06,senior,high jump,27,M,0
2.27,Ian THOMPSON,1968-12-08,BAH,"Ullevi Stadium, Göteborg (SWE)",1995-08-06,senior,high jump,26,M,0
2.27,Artur PARTYKA,1969-07-25,POL,"Ullevi Stadium, Göteborg (SWE)",1995-08-06,senior,high jump,26,M,0
2.27,Patrik SJÖBERG,1965-01-05,SWE,"Ullevi Stadium, Göteborg (SWE)",1995-08-06,senior,high jump,30,M,0
2.27,Charles AUSTIN,1967-12-19,USA,"Ullevi Stadium, Göteborg (SWE)",1995-08-06,senior,high jump,27,M,0
2.27,Dalton GRANT,1966-04-08,GBR,"Ullevi Stadium, Göteborg (SWE)",1995-08-06,senior,high jump,29,M,0
2.27,Lambros PAPAKOSTAS,1969-10-20,GRE,"Ullevi Stadium, Göteborg (SWE)",1995-08-06,senior,high jump,25,M,0
2.27,Steve SMITH,1973-03-29,GBR,Bruxelles (BEL),1995-08-25,senior,high jump,22,M,0
2.27,Jarosław KOTEWICZ,1969-03-16,POL,Bruxelles (BEL),1995-08-25,senior,high jump,26,M,0
2.27,Masaaki UNO,1972-12-13,JPN,Matsumoto (JPN),1995-08-27,senior,high jump,22,M,0
2.27,Brendan REILLY,1972-12-23,GBR,Fukuoka (JPN),1995-08-30,senior,high jump,22,M,0
2.27,Michiya ONOUE,1971-10-28,JPN,Fukuoka (JPN),1995-08-30,senior,high jump,23,M,0
2.27,Jin-taek LEE,1972-04-13,KOR,Fukuoka (JPN),1995-09-01,senior,high jump,23,M,0
2.27,Shigeki TOYOSHIMA,1971-03-05,JPN,Fukui (JPN),1995-10-22,senior,high jump,24,M,0
2.27,Takahisa YOSHIDA,1970-02-17,JPN,Fukui (JPN),1995-10-22,senior,high jump,25,M,0
2.27,Stevan ZORIĆ,1971-05-25,YUG,Budapest (HUN) (i),1996-01-20,senior,high jump,24,M,1
2.27,Joël VINCENT,1969-01-19,FRA,Paris (FRA) (i),1996-01-21,senior,high jump,27,M,1
2.27,Chris ANDERSON,1968-04-06,AUS,Perth (AUS),1996-01-28,senior,high jump,27,M,0
2.27,Troy KEMP,1966-06-18,BAH,Weinheim (GER) (i),1996-02-01,senior,high jump,29,M,1
2.27,Ralf SONN,1967-01-17,GER,Weinheim (GER) (i),1996-02-01,senior,high jump,29,M,1
2.27,Jarosław KOTEWICZ,1969-03-16,POL,Weinheim (GER) (i),1996-02-01,senior,high jump,26,M,1
2.27,Anton RIEPL,1969-02-28,GER,Wuppertal (GER) (i),1996-02-02,senior,high jump,26,M,1
2.27,Chris ANDERSON,1968-04-06,AUS,Sydney (AUS),1996-02-11,senior,high jump,27,M,0
2.27,Steve SMITH,1973-03-29,GBR,Spala (POL) (i),1996-02-16,senior,high jump,22,M,1
2.27,Mika POLKU,1975-07-19,FIN,Kuopio (FIN) (i),1996-02-18,senior,high jump,20,M,1
2.27,Tim FORSYTH,1973-08-17,AUS,Hobart (AUS),1996-02-25,senior,high jump,22,M,0
2.27,Chris ANDERSON,1968-04-06,AUS,Hobart (AUS),1996-02-25,senior,high jump,27,M,0
2.27,Christian RHODEN,1974-03-27,GER,Otterberg (GER) (i),1996-03-03,senior,high jump,21,M,1
2.27,Chris ANDERSON,1968-04-06,AUS,Sydney (AUS),1996-03-10,senior,high jump,27,M,0
2.27,Arturo ORTIZ,1966-09-18,ESP,"Globe Arena, Stockholm (SWE) (i)",1996-03-10,senior,high jump,29,M,1
2.27,Jeff WYLIE,1968-12-28,USA,"Baton Rouge, LA (USA)",1996-04-12,senior,high jump,27,M,0
2.27,Cameron WRIGHT,1972-11-07,USA,"Lawrence, KS (USA)",1996-04-20,senior,high jump,23,M,0
2.27,Tae-hoi KIM,1973-09-03,KOR,Jeonju (KOR),1996-04-25,senior,high jump,22,M,0
2.27,Tomohiro NOMURA,1975-10-11,JPN,Tokyo (JPN),1996-04-27,senior,high jump,20,M,0
2.27,Jin-taek LEE,1972-04-13,KOR,Hiroshima (JPN),1996-04-29,senior,high jump,24,M,0
2.27,Takahisa YOSHIDA,1970-02-17,JPN,Numazu (JPN),1996-05-03,senior,high jump,26,M,0
2.27,Shigeki TOYOSHIMA,1971-03-05,JPN,Osaka (JPN),1996-05-11,senior,high jump,25,M,0
2.27,Patrik SJÖBERG,1965-01-05,SWE,"Atlanta, GA (USA)",1996-05-18,senior,high jump,31,M,0
2.27,Dimitros KOKOTIS,1972-04-12,GRE,Rhede (GER),1996-05-24,senior,high jump,24,M,0
2.27,Gilmar MAYO,1969-09-30,COL,Funchal (POR),1996-05-25,senior,high jump,26,M,0
2.27,Arturo ORTIZ,1966-09-18,ESP,"Estadio de la Comunidad, Madrid (ESP)",1996-06-01,senior,high jump,29,M,0
2.27,Leonid PUMALAINEN,1970-04-13,RUS,"Estadio de la Comunidad, Madrid (ESP)",1996-06-01,senior,high jump,26,M,0
2.27,Dalton GRANT,1966-04-08,GBR,"Estadio de la Comunidad, Madrid (ESP)",1996-06-01,senior,high jump,30,M,0
2.27,Wolfgang KREIßIG,1970-08-29,GER,"Estadio de la Comunidad, Madrid (ESP)",1996-06-01,senior,high jump,25,M,0
2.27,Dragutin TOPIĆ,1971-03-12,YUG,Beograd (SRB),1996-06-02,senior,high jump,25,M,0
2.27,Jarosław KOTEWICZ,1969-03-16,POL,Biala Podlaska (POL),1996-06-08,senior,high jump,27,M,0
2.27,Vyacheslav TYRTYSHNIK,1971-01-16,UKR,Pierre-Bénite (FRA),1996-06-14,senior,high jump,25,M,0
2.27,Steinar HOEN,1971-02-08,NOR,Sopot (POL),1996-06-15,senior,high jump,25,M,0
2.27,Stevan ZORIĆ,1971-05-25,YUG,Nis (SRB),1996-06-16,senior,high jump,25,M,0
2.27,Dalton GRANT,1966-04-08,GBR,Birmingham (GBR),1996-06-16,senior,high jump,30,M,0
2.27,Ioannis YANTSIOS,1969-05-09,GRE,Kalamata (GRE),1996-06-22,senior,high jump,27,M,0
2.27,Eric BISHOP,1976-06-07,USA,"Atlanta, GA (USA)",1996-06-23,senior,high jump,20,M,0
2.27,Hollis CONWAY,1967-01-08,USA,"Atlanta, GA (USA)",1996-06-23,senior,high jump,29,M,0
2.27,Martin BUß,1976-04-07,GER,Lübeck (GER),1996-08-10,senior,high jump,20,M,0
2.27,Steinar HOEN,1971-02-08,NOR,Kristiansand (NOR),1996-08-16,senior,high jump,25,M,0
2.27,Jarosław KOTEWICZ,1969-03-16,POL,Eberstadt (GER),1996-08-18,senior,high jump,27,M,0
2.27,Staffan STRAND,1976-04-18,SWE,Helsinki (FIN),1996-08-23,senior,high jump,20,M,0
2.27,Tomáš JANKŮ,1974-12-27,CZE,Praha (CZE),1996-09-08,senior,high jump,21,M,0
2.27,Steinar HOEN,1971-02-08,NOR,Beograd (SRB),1996-09-11,senior,high jump,25,M,0
2.27,Kwaku BOATENG,1974-06-30,CAN,Montréal (CAN) (i),1997-01-17,senior,high jump,22,M,1
2.27,Brian BROWN,1967-01-09,USA,Montréal (CAN) (i),1997-01-17,senior,high jump,30,M,1
2.27,Jan JANKŮ,1971-08-10,CZE,Pardubice (CZE) (i),1997-01-18,senior,high jump,25,M,1
2.27,Tomáš JANKŮ,1974-12-27,CZE,Jablonec nad Nisou (CZE) (i),1997-01-25,senior,high jump,22,M,1
2.27,Jan JANKŮ,1971-08-10,CZE,Jablonec nad Nisou (CZE) (i),1997-01-25,senior,high jump,25,M,1
2.27,Steinar HOEN,1971-02-08,NOR,Arnstadt (GER) (i),1997-02-01,senior,high jump,25,M,1
2.27,Dalton GRANT,1966-04-08,GBR,Arnstadt (GER) (i),1997-02-01,senior,high jump,30,M,1
2.27,Tim FORSYTH,1973-08-17,AUS,Arnstadt (GER) (i),1997-02-01,senior,high jump,23,M,1
2.27,Martin BUß,1976-04-07,GER,Wuppertal (GER) (i),1997-02-07,senior,high jump,20,M,1
2.27,Steve SMITH,1973-03-29,GBR,Wuppertal (GER) (i),1997-02-07,senior,high jump,23,M,1
2.27,Tomáš JANKŮ,1974-12-27,CZE,Wuppertal (GER) (i),1997-02-07,senior,high jump,22,M,1
2.27,Didier DETCHÉNIQUE,1972-10-04,FRA,Wuppertal (GER) (i),1997-02-07,senior,high jump,24,M,1
2.27,Hervé NDI NDI,1972-06-11,FRA,Wuppertal (GER) (i),1997-02-07,senior,high jump,24,M,1
2.27,Christian RHODEN,1974-03-27,GER,Wuppertal (GER) (i),1997-02-07,senior,high jump,22,M,1
2.27,Gavin LENDIS,1977-04-26,RSA,Port Elizabeth (RSA),1997-02-14,senior,high jump,19,M,0
2.27,Konstantinos LIAPIS,1973-05-01,GRE,Pireaus (GRE) (i),1997-02-16,senior,high jump,23,M,1
2.27,Ralf SONN,1967-01-17,GER,Balingen (GER) (i),1997-02-16,senior,high jump,30,M,1
2.27,Lambros PAPAKOSTAS,1969-10-20,GRE,Balingen (GER) (i),1997-02-16,senior,high jump,27,M,1
2.27,Kwaku BOATENG,1974-06-30,CAN,"Fairfax, VA (USA) (i)",1997-02-22,senior,high jump,22,M,1
2.27,Jan JANKŮ,1971-08-10,CZE,Praha (CZE) (i),1997-02-23,senior,high jump,25,M,1
2.27,Svatoslav TON,1978-10-20,CZE,Praha (CZE) (i),1997-02-23,senior,high jump,18,M,1
2.27,Yuriy PAKHLYAYEV,1974-12-20,KAZ,Tashkent (UZB) (i),1997-02-28,senior,high jump,22,M,1
2.27,Wolfgang KREIßIG,1970-08-29,GER,"Palais Omnisports de Paris-Bercy, Paris (FRA) (i)",1997-03-08,senior,high jump,26,M,1
2.27,Didier DETCHÉNIQUE,1972-10-04,FRA,"Palais Omnisports de Paris-Bercy, Paris (FRA) (i)",1997-03-08,senior,high jump,24,M,1
2.27,Arturo ORTIZ,1966-09-18,ESP,"Palais Omnisports de Paris-Bercy, Paris (FRA) (i)",1997-03-08,senior,high jump,30,M,1
2.27,Konstantinos LIAPIS,1973-05-01,GRE,"Palais Omnisports de Paris-Bercy, Paris (FRA) (i)",1997-03-08,senior,high jump,23,M,1
2.27,Charles LEFRANCOIS,1972-12-19,CAN,"Palais Omnisports de Paris-Bercy, Paris (FRA) (i)",1997-03-08,senior,high jump,24,M,1
2.27,Stefan HOLM,1976-05-25,SWE,"Palais Omnisports de Paris-Bercy, Paris (FRA) (i)",1997-03-08,senior,high jump,20,M,1
2.27,Dalton GRANT,1966-04-08,GBR,"Palais Omnisports de Paris-Bercy, Paris (FRA) (i)",1997-03-08,senior,high jump,30,M,1
2.27,Lambros PAPAKOSTAS,1969-10-20,GRE,"Palais Omnisports de Paris-Bercy, Paris (FRA) (i)",1997-03-08,senior,high jump,27,M,1
2.27,Jarosław KOTEWICZ,1969-03-16,POL,"Palais Omnisports de Paris-Bercy, Paris (FRA) (i)",1997-03-08,senior,high jump,27,M,1
2.27,Dragutin TOPIĆ,1971-03-12,YUG,"Palais Omnisports de Paris-Bercy, Paris (FRA) (i)",1997-03-08,senior,high jump,25,M,1
2.27,Gilmar MAYO,1969-09-30,COL,Sao Leopoldo (BRA),1997-04-12,senior,high jump,27,M,0
2.27,Arturo ORTIZ,1966-09-18,ESP,Granada (ESP),1997-05-21,senior,high jump,30,M,0
2.27,Yongzheng WAN,1972-06-02,CHN,Zhaoqing (CHN),1997-05-28,senior,high jump,24,M,0
2.27,Steinar HOEN,1971-02-08,NOR,"FBK Stadium, Hengelo (NED)",1997-05-31,senior,high jump,26,M,0
2.27,Steve SMITH,1973-03-29,GBR,St-Denis (FRA),1997-06-02,senior,high jump,24,M,0
2.27,Dalton GRANT,1966-04-08,GBR,St-Denis (FRA),1997-06-02,senior,high jump,31,M,0
2.27,Jan JANKŮ,1971-08-10,CZE,Praha (CZE),1997-06-07,senior,high jump,25,M,0
2.27,Cristian Eugen POPESCU,1962-08-12,ROU,Praha (CZE),1997-06-07,senior,high jump,34,M,0
2.27,Konstantin MATUSEVICH,1971-02-25,ISR,Lisboa (POR),1997-06-20,senior,high jump,26,M,0
2.27,Konstantinos LIAPIS,1973-05-01,GRE,Ioannina (GRE),1997-06-22,senior,high jump,24,M,0
2.27,Christian RHODEN,1974-03-27,GER,Hamburg (GER),1997-07-23,senior,high jump,23,M,0
2.27,Steinar HOEN,1971-02-08,NOR,Eberstadt (GER),1997-08-17,senior,high jump,26,M,0
2.27,Gilmar MAYO,1969-09-30,COL,Medellín (COL),1997-09-20,senior,high jump,27,M,0
2.27,Steve SMITH,1973-03-29,GBR,Stange (NOR) (i),1998-01-24,senior,high jump,24,M,1
2.27,Dalton GRANT,1966-04-08,GBR,Arnstadt (GER) (i),1998-01-31,senior,high jump,31,M,1
2.27,Steinar HOEN,1971-02-08,NOR,Arnstadt (GER) (i),1998-01-31,senior,high jump,26,M,1
2.27,Steve SMITH,1973-03-29,GBR,Arnstadt (GER) (i),1998-01-31,senior,high jump,24,M,1
2.27,Wolfgang KREIßIG,1970-08-29,GER,Arnstadt (GER) (i),1998-01-31,senior,high jump,27,M,1
2.27,Ben CHALLENGER,1978-03-07,GBR,Birmingham (GBR) (i),1998-02-07,senior,high jump,19,M,1
2.27,Christian RHODEN,1974-03-27,GER,Balingen (GER) (i),1998-02-08,senior,high jump,23,M,1
2.27,Tim FORSYTH,1973-08-17,AUS,Balingen (GER) (i),1998-02-08,senior,high jump,24,M,1
2.27,Dragutin TOPIĆ,1971-03-12,YUG,Beograd (SRB) (i),1998-02-11,senior,high jump,26,M,1
2.27,Wolfgang KREIßIG,1970-08-29,GER,Sindelfingen (GER) (i),1998-02-15,senior,high jump,27,M,1
2.27,Tim SUCHAN,1972-02-02,USA,"Cedar Falls, IA (USA) (i)",1998-02-20,senior,high jump,26,M,1
2.27,Cristian Eugen POPESCU,1962-08-12,ROU,Pireaus (GRE) (i),1998-02-22,senior,high jump,35,M,1
2.27,Elvir KREHMIĆ,1973-04-27,BIH,Pireaus (GRE) (i),1998-02-22,senior,high jump,24,M,1
2.27,Zhongge ZHOU,1967-02-15,CHN,Guangzhou (CHN),1998-03-25,senior,high jump,31,M,0
2.27,Dragutin TOPIĆ,1971-03-12,YUG,Senta (SRB),1998-05-09,senior,high jump,27,M,0
2.27,Ignacio PÉREZ,1973-04-12,ESP,Granada (ESP),1998-06-03,senior,high jump,25,M,0
2.27,Dalton GRANT,1966-04-08,GBR,Athina (GRE),1998-06-17,senior,high jump,32,M,0
2.27,Oskari FRÖSÉN,1976-01-24,FIN,Eurajoki (FIN),1998-07-18,senior,high jump,22,M,0
2.27,Itai MARGALIT,1970-01-25,ISR,Tel Aviv (ISR),1998-07-19,senior,high jump,28,M,0
2.27,Dragutin TOPIĆ,1971-03-12,YUG,Dimitrovgrad (SRB),1998-07-21,senior,high jump,27,M,0
2.27,Jin-taek LEE,1972-04-13,KOR,Fukuoka (JPN),1998-07-22,senior,high jump,26,M,0
2.27,Javier SOTOMAYOR,1967-10-13,CUB,Eberstadt (GER),1998-07-26,senior,high jump,30,M,0
2.27,Tim FORSYTH,1973-08-17,AUS,Eberstadt (GER),1998-07-26,senior,high jump,24,M,0
2.27,Stefan HOLM,1976-05-25,SWE,"Népstadion, Budapest (HUN)",1998-08-21,senior,high jump,22,M,0
2.27,Staffan STRAND,1976-04-18,SWE,"Népstadion, Budapest (HUN)",1998-08-21,senior,high jump,22,M,0
2.27,Aleksey KRYSIN,1976-11-25,RUS,Rhodes (GRE),1998-09-09,senior,high jump,21,M,0
2.27,Anthony IDIATA,1975-01-05,NGR,Rhodes (GRE),1998-09-09,senior,high jump,23,M,0
2.27,Jin-taek LEE,1972-04-13,KOR,Bangkok (THA),1998-12-18,senior,high jump,26,M,0
2.27,Stefan HOLM,1976-05-25,SWE,Umea (SWE) (i),1999-01-10,senior,high jump,22,M,1
2.27,Vyacheslav TYRTYSHNIK,1971-01-16,UKR,Zaporozhye (UKR) (i),1999-01-16,senior,high jump,28,M,1
2.27,Jamie NIETO,1976-11-02,USA,"East Lansing, MI (USA) (i)",1999-01-16,senior,high jump,22,M,1
2.27,Christian RHODEN,1974-03-27,GER,Dortmund (GER) (i),1999-01-31,senior,high jump,24,M,1
2.27,Steve SMITH,1973-03-29,GBR,Balingen (GER) (i),1999-02-14,senior,high jump,25,M,1
2.27,Javier SOTOMAYOR,1967-10-13,CUB,Spala (POL) (i),1999-02-19,senior,high jump,31,M,1
2.27,Charles AUSTIN,1967-12-19,USA,Spala (POL) (i),1999-02-19,senior,high jump,31,M,1
2.27,Anthony IDIATA,1975-01-05,NGR,Pireaus (GRE) (i),1999-02-24,senior,high jump,24,M,1
2.27,Gilmar MAYO,1969-09-30,COL,Pireaus (GRE) (i),1999-02-24,senior,high jump,29,M,1
2.27,Jamie NIETO,1976-11-02,USA,"Knoxville, TN (USA)",1999-04-10,senior,high jump,22,M,0
2.27,Stephen SMITH,1971-01-11,USA,"Bloomington, IN (USA)",1999-05-15,senior,high jump,28,M,0
2.27,Dragutin TOPIĆ,1971-03-12,YUG,Beograd (SRB),1999-05-18,senior,high jump,28,M,0
2.27,Shane LAVY,1976-02-15,USA,"Waco, TX (USA)",1999-05-22,senior,high jump,23,M,0
2.27,Elvir KREHMIĆ,1973-04-27,BIH,Sevilla (ESP),1999-05-28,senior,high jump,26,M,0
2.27,Stefan HOLM,1976-05-25,SWE,Lahti (FIN),1999-06-05,senior,high jump,23,M,0
2.27,Tao RUI,1972-01-26,CHN,Shanghai (CHN),1999-06-05,senior,high jump,27,M,0
2.27,Zhouzhou WANG,1977-04-20,CHN,Shanghai (CHN),1999-06-05,senior,high jump,22,M,0
2.27,Kenny EVANS,1979-04-06,USA,"Boise, ID (USA)",1999-06-05,senior,high jump,20,M,0
2.27,Charles CLINGER,1976-12-28,USA,"Boise, ID (USA)",1999-06-05,senior,high jump,22,M,0
2.27,Sergey KLYUGIN,1974-03-24,RUS,"New York, NY (USA)",1999-06-06,senior,high jump,25,M,0
2.27,Charles AUSTIN,1967-12-19,USA,"New York, NY (USA)",1999-06-06,senior,high jump,31,M,0
2.27,Dragutin TOPIĆ,1971-03-12,YUG,Beograd (SRB),1999-07-04,senior,high jump,28,M,0
2.27,Wilbert PENNINGS,1975-02-23,NED,Barcelona (ESP),1999-07-29,senior,high jump,24,M,0
2.27,Ivan BERNASCONI,1974-10-19,ITA,Zagreb (CRO),1999-08-15,senior,high jump,24,M,0
2.27,Abderrahmane HAMMAD,1977-05-27,ALG,Zagreb (CRO),1999-08-15,senior,high jump,22,M,0
2.27,Pyotr BRAYKO,1977-03-27,RUS,Brno (CZE) (i),2000-02-09,senior,high jump,22,M,1
2.27,Wolfgang KREIßIG,1970-08-29,GER,Sindelfingen (GER) (i),2000-02-13,senior,high jump,29,M,1
2.27,Martin STAUFFER,1975-07-07,SUI,Magglingen (SUI) (i),2000-02-13,senior,high jump,24,M,1
2.27,Artur PARTYKA,1969-07-25,POL,Patra (GRE) (i),2000-02-15,senior,high jump,30,M,1
2.27,Charles AUSTIN,1967-12-19,USA,Patra (GRE) (i),2000-02-15,senior,high jump,32,M,1
2.27,Sergey DYMCHENKO,1967-08-23,UKR,Patra (GRE) (i),2000-02-15,senior,high jump,32,M,1
2.27,Pyotr BRAYKO,1977-03-27,RUS,"Topsporthal Vlaanderen, Gent (BEL) (i)",2000-02-27,senior,high jump,22,M,1
2.27,Charles AUSTIN,1967-12-19,USA,"Atlanta, GA (USA) (i)",2000-03-04,senior,high jump,32,M,1
2.27,Jeremy FISCHER,1976-02-17,USA,"Atlanta, GA (USA) (i)",2000-03-04,senior,high jump,24,M,1
2.27,Shane LAVY,1976-02-15,USA,"Atlanta, GA (USA) (i)",2000-03-04,senior,high jump,24,M,1
2.27,Abderrahmane HAMMAD,1977-05-27,ALG,Algiers (ALG),2000-06-08,senior,high jump,23,M,0
2.27,Oskari FRÖSÉN,1976-01-24,FIN,Tartu (EST),2000-06-11,senior,high jump,24,M,0
2.27,Sergey KLYUGIN,1974-03-24,RUS,Tartu (EST),2000-06-11,senior,high jump,26,M,0
2.27,Abderrahmane HAMMAD,1977-05-27,ALG,"Stade de France, Paris-St-Denis (FRA)",2000-06-23,senior,high jump,23,M,0
2.27,Henry PATTERSON,1975-05-27,USA,"Stade de France, Paris-St-Denis (FRA)",2000-06-23,senior,high jump,25,M,0
2.27,Vyacheslav VORONIN,1974-04-05,RUS,"Stade de France, Paris-St-Denis (FRA)",2000-06-23,senior,high jump,26,M,0
2.27,Sergey KLYUGIN,1974-03-24,RUS,Dortmund (GER),2000-07-08,senior,high jump,26,M,0
2.27,Staffan STRAND,1976-04-18,SWE,Eberstadt (GER),2000-07-23,senior,high jump,24,M,0
2.27,Kenny EVANS,1979-04-06,USA,"Sacramento, CA (USA)",2000-07-23,senior,high jump,21,M,0
2.27,Nathan LEEPER,1977-06-13,USA,"Sacramento, CA (USA)",2000-07-23,senior,high jump,23,M,0
2.27,Charles CLINGER,1976-12-28,USA,"Sacramento, CA (USA)",2000-07-23,senior,high jump,23,M,0
2.27,Dragutin TOPIĆ,1971-03-12,YUG,"Stade Louis II, Monaco (MON)",2000-08-18,senior,high jump,29,M,0
2.27,Nathan LEEPER,1977-06-13,USA,"Stade Louis II, Monaco (MON)",2000-08-18,senior,high jump,23,M,0
2.27,Staffan STRAND,1976-04-18,SWE,Uppsala (SWE),2000-08-20,senior,high jump,24,M,0
2.27,Konstantin MATUSEVICH,1971-02-25,ISR,"Olympic Stadium, Sydney (AUS)",2000-09-22,senior,high jump,29,M,0
2.27,Stefan HOLM,1976-05-25,SWE,"Olympic Stadium, Sydney (AUS)",2000-09-22,senior,high jump,24,M,0
2.27,Sergey KLYUGIN,1974-03-24,RUS,"Olympic Stadium, Sydney (AUS)",2000-09-22,senior,high jump,26,M,0
2.27,Abderrahmane HAMMAD,1977-05-27,ALG,"Olympic Stadium, Sydney (AUS)",2000-09-22,senior,high jump,23,M,0
2.27,Mark BOSWELL,1977-07-28,CAN,"Olympic Stadium, Sydney (AUS)",2000-09-22,senior,high jump,23,M,0
2.27,Wolfgang KREIßIG,1970-08-29,GER,"Olympic Stadium, Sydney (AUS)",2000-09-22,senior,high jump,30,M,0
2.27,Vyacheslav VORONIN,1974-04-05,RUS,"Olympic Stadium, Sydney (AUS)",2000-09-22,senior,high jump,26,M,0
2.27,Nathan LEEPER,1977-06-13,USA,"Olympic Stadium, Sydney (AUS)",2000-09-22,senior,high jump,23,M,0
2.27,Javier SOTOMAYOR,1967-10-13,CUB,"Olympic Stadium, Sydney (AUS)",2000-09-22,senior,high jump,32,M,0
2.27,Kwaku BOATENG,1974-06-30,CAN,"Olympic Stadium, Sydney (AUS)",2000-09-22,senior,high jump,26,M,0
2.27,Staffan STRAND,1976-04-18,SWE,"Olympic Stadium, Sydney (AUS)",2000-09-22,senior,high jump,24,M,0
2.27,Sergey DYMCHENKO,1967-08-23,UKR,"Olympic Stadium, Sydney (AUS)",2000-09-22,senior,high jump,33,M,0
2.27,Kenny EVANS,1979-04-06,USA,"Olympic Stadium, Sydney (AUS)",2000-09-22,senior,high jump,21,M,0
2.27,Jan JANKŮ,1971-08-10,CZE,Athina (GRE) (i),2001-01-24,senior,high jump,29,M,1
2.27,Stefan HOLM,1976-05-25,SWE,Athina (GRE) (i),2001-01-24,senior,high jump,24,M,1
2.27,Dragutin TOPIĆ,1971-03-12,YUG,Pireaus (GRE) (i),2001-01-27,senior,high jump,29,M,1
2.27,Javier SOTOMAYOR,1967-10-13,CUB,Spala (POL) (i),2001-02-09,senior,high jump,33,M,1
2.27,Sergey KLYUGIN,1974-03-24,RUS,Spala (POL) (i),2001-02-09,senior,high jump,26,M,1
2.27,Jan JANKŮ,1971-08-10,CZE,Siegen (GER) (i),2001-02-09,senior,high jump,29,M,1
2.27,Jan JANKŮ,1971-08-10,CZE,Praha (CZE) (i),2001-02-18,senior,high jump,29,M,1
2.27,Grzegorz SPOSÓB,1976-02-12,POL,Spala (POL) (i),2001-02-25,senior,high jump,25,M,1
2.27,Tora HARRIS,1978-09-21,USA,"Princeton, NJ (USA)",2001-05-06,senior,high jump,22,M,0
2.27,Jan JANKŮ,1971-08-10,CZE,Ostrava (CZE),2001-05-31,senior,high jump,29,M,0
2.27,Vyacheslav VORONIN,1974-04-05,RUS,Ostrava (CZE),2001-05-31,senior,high jump,27,M,0
2.27,Oskari FRÖSÉN,1976-01-24,FIN,Ostrava (CZE),2001-05-31,senior,high jump,25,M,0
2.27,Jan JANKŮ,1971-08-10,CZE,Kalamata (GRE),2001-06-02,senior,high jump,29,M,0
2.27,Elvir KREHMIĆ,1973-04-27,BIH,Sarajevo (BIH),2001-06-09,senior,high jump,28,M,0
2.27,Stephen SMITH,1971-01-11,USA,"Indianapolis, IN (USA)",2001-06-09,senior,high jump,30,M,0
2.27,Jamie NIETO,1976-11-02,USA,"Long Beach, CA (USA)",2001-06-09,senior,high jump,24,M,0
2.27,Jan JANKŮ,1971-08-10,CZE,Athina (GRE),2001-06-11,senior,high jump,29,M,0
2.27,Sergey KLYUGIN,1974-03-24,RUS,Athina (GRE),2001-06-11,senior,high jump,27,M,0
2.27,Vyacheslav VORONIN,1974-04-05,RUS,Villeneuve d'Ascq (FRA),2001-06-17,senior,high jump,27,M,0
2.27,Henry PATTERSON,1975-05-27,USA,"Eugene, OR (USA)",2001-06-22,senior,high jump,26,M,0
2.27,Staffan STRAND,1976-04-18,SWE,Västerås (SWE),2001-07-03,senior,high jump,25,M,0
2.27,Charles CLINGER,1976-12-28,USA,Heusden-Zolder (BEL),2001-07-14,senior,high jump,24,M,0
2.27,Giulio CIOTTI,1976-10-05,ITA,Bühl (GER),2001-07-27,senior,high jump,24,M,0
2.27,Nicola CIOTTI,1976-10-05,ITA,Bühl (GER),2001-07-27,senior,high jump,24,M,0
2.27,Charles AUSTIN,1967-12-19,USA,"Commonwealth Stadium, Edmonton (CAN)",2001-08-05,senior,high jump,33,M,0
2.27,Staffan STRAND,1976-04-18,SWE,"Commonwealth Stadium, Edmonton (CAN)",2001-08-05,senior,high jump,25,M,0
2.27,Mark BOSWELL,1977-07-28,CAN,"Commonwealth Stadium, Edmonton (CAN)",2001-08-05,senior,high jump,24,M,0
2.27,Yaroslav RYBAKOV,1980-11-22,RUS,"Commonwealth Stadium, Edmonton (CAN)",2001-08-05,senior,high jump,20,M,0
2.27,Martin BUß,1976-04-07,GER,"Commonwealth Stadium, Edmonton (CAN)",2001-08-05,senior,high jump,25,M,0
2.27,Vyacheslav VORONIN,1974-04-05,RUS,"Commonwealth Stadium, Edmonton (CAN)",2001-08-05,senior,high jump,27,M,0
2.27,Stefan HOLM,1976-05-25,SWE,"Commonwealth Stadium, Edmonton (CAN)",2001-08-05,senior,high jump,25,M,0
2.27,Abderrahmane HAMMAD,1977-05-27,ALG,"Commonwealth Stadium, Edmonton (CAN)",2001-08-05,senior,high jump,24,M,0
2.27,Kwaku BOATENG,1974-06-30,CAN,"Commonwealth Stadium, Edmonton (CAN)",2001-08-05,senior,high jump,27,M,0
2.27,Sergey KLYUGIN,1974-03-24,RUS,Eberstadt (GER),2001-08-19,senior,high jump,27,M,0
2.27,Stefan HOLM,1976-05-25,SWE,Eberstadt (GER),2001-08-19,senior,high jump,25,M,0
2.27,Yaroslav RYBAKOV,1980-11-22,RUS,Rovereto (ITA),2001-08-29,senior,high jump,20,M,0
2.27,Staffan STRAND,1976-04-18,SWE,Göteborg (SWE),2001-09-01,senior,high jump,25,M,0
2.27,Stefan HOLM,1976-05-25,SWE,Göteborg (SWE),2001-09-01,senior,high jump,25,M,0
2.27,Svatoslav TON,1978-10-20,CZE,Hustopeče (CZE) (i),2002-01-18,senior,high jump,23,M,1
